DNI,nombre, Apellido_Materno,Apellido_Paterno,Fecha_Nac,teléfono,sexo
70001803,Kinte,Martinez,Martinez,1999-5-22,47156897,M
70001804,Gibson,Rodriguez,Taylor,1999-6-3,61172561,F
70001805,Shane,Brown,Davis,1991-3-4,74578167,F
70001806,Cornie,Jones,Thomas,1993-11-15,44429465,M
70001807,Dagmar,Taylor,Williams,1988-2-19,46481266,M
70001808,Verlon,Thomas,Miller,1988-3-26,97529453,F
70001809,Schuyler,Jones,Johnson,1984-5-17,39145131,M
70001810,Jace,Moore,Moore,1999-4-15,61392234,F
70001811,Rafaela,Taylor,Rodriguez,1993-5-5,11182585,F
70001812,Gerald,Brown,Jackson,1987-8-13,88317311,F
70001813,Lourdes,Johnson,Moore,1994-1-10,31618845,F
70001814,Anabelle,Thomas,White,1998-5-17,81519219,M
70001815,Sade,Martin,Garcia,1986-11-0,72443296,F
70001816,Michell,Brown,Jones,1975-6-19,74122913,M
70001817,Daryle,Martin,Rodriguez,1975-7-12,79813819,F
70001818,Trinity,Rodriguez,Jackson,1970-8-0,35114995,F
70001819,Suzanna,Smith,Martinez,1973-2-13,32581568,F
70001820,Hakeem,Davis,Moore,1980-4-20,51831237,M
70001821,Adeline,Jackson,Martin,1988-10-25,76395128,M
70001822,Ewing,Smith,Taylor,1993-11-17,25597597,F
70001823,Ronnie,Jackson,Jones,1971-7-19,25642823,M
70001824,Ferrell,White,Smith,1978-12-19,78638155,F
70001825,Myrtle,Lee,Johnson,1997-5-14,81522694,M
70001826,Amaris,Williams,Williams,1993-3-25,21371855,F
70001827,Willian,Smith,Thomas,1996-3-18,34655882,F
70001828,Terrell,Jones,Thompson,1994-7-6,25139115,M
70001829,Joell,Thompson,Thomas,1996-9-5,76749225,F
70001830,Clemente,Lee,Martin,1972-4-27,24196194,F
70001831,Karley,Williams,Williams,1988-11-12,49511299,M
70001832,Demond,Thompson,Thomas,1991-6-15,66175453,F
70001833,Izayah,White,Smith,1978-3-18,86836625,M
70001834,Antoine,Garcia,Thompson,1991-2-0,58433665,M
70001835,Jermain,Jones,Rodriguez,1985-4-25,16886257,F
70001836,Jadon,White,Martinez,1987-6-22,55167121,M
70001837,Flossie,Williams,Brown,1973-5-18,42899492,F
70001838,Curtis,Brown,Moore,1987-9-24,11886385,F
70001839,Tenika,Taylor,Martinez,1985-9-25,57536353,F
70001840,Julisa,Brown,Smith,1985-9-11,17465781,F
70001841,Rubye,Jones,Martinez,1976-7-5,58779274,M
70001842,Vinton,Anderson,Johnson,1979-7-8,24337515,F
70001843,Devin,Davis,Davis,1992-9-1,65511297,F
70001844,Glynda,Jackson,Davis,1996-11-21,31433181,F
70001845,Rella,Lee,Miller,1978-1-23,27145855,F
70001846,Ellen,Johnson,Jackson,1995-12-2,12643848,F
70001847,Clarissa,Davis,Davis,1992-11-2,42525198,M
70001848,Armin,Moore,Johnson,1981-4-2,22376547,M
70001849,Maxwell,Thomas,Taylor,1995-10-8,28767244,F
70001850,Desean,Moore,Jones,1991-9-13,12718159,F
70001851,Jo,Williams,Martin,1977-9-3,64117539,M
70001852,Christie,Thomas,Jones,1998-2-10,56336918,M
70001853,Diana,Lee,Thompson,1985-3-0,11781231,M
70001854,Arletta,Brown,Smith,1979-4-16,43163433,F
70001855,Mauro,Jones,Garcia,1975-7-1,67315228,M
70001856,Kandace,Martin,Moore,1983-5-13,65768999,F
70001857,Angella,Lee,Rodriguez,1974-11-22,52882473,M
70001858,Arietta,Rodriguez,Davis,1987-8-6,17771647,M
70001859,Shelvia,Jackson,Jones,1999-7-12,33718823,F
70001860,Francine,Thompson,Rodriguez,1977-1-16,74658482,F
70001861,Aisha,Brown,Miller,1979-1-17,64232784,M
70001862,Serenity,Brown,Thompson,1996-1-26,22376214,M
70001863,Tab,Johnson,Lee,1976-11-10,37747983,F
70001864,Canyon,White,Smith,1998-6-4,11745153,F
70001865,Keena,Taylor,Smith,1995-9-15,28179565,F
70001866,Guillermo,Martinez,Jones,1977-2-24,19753955,F
70001867,Loyal,Jones,Johnson,1970-9-14,43429363,M
70001868,Lissie,White,Jones,1994-12-6,32886172,F
70001869,Cory,Johnson,Johnson,1995-7-17,77519215,M
70001870,Celesta,Lee,Davis,1990-12-8,69245733,M
70001871,Denita,Thompson,Wilson,1993-6-21,44985683,M
70001872,Lilah,Smith,Moore,1986-11-27,25819452,M
70001873,Marian,Garcia,Martinez,1982-7-10,31426664,F
70001874,Jerimy,Lee,Thomas,1979-8-13,84664378,M
70001875,Fern,Martin,Jones,1973-1-17,17147673,M
70001876,Egbert,Johnson,Moore,1995-7-12,49713131,M
70001877,Brynlee,Rodriguez,Martinez,1985-8-12,13684342,M
70001878,Cadence,Brown,Jones,1973-7-21,42719989,M
70001879,Jameson,Williams,Jones,1998-8-8,69297499,F
70001880,Laurette,Smith,Smith,1995-1-23,68539415,M
70001881,Dorsey,Lee,Martin,1979-10-13,72268998,F
70001882,Gregoria,Martinez,Thompson,1980-4-27,37558478,F
70001883,Charisse,Rodriguez,Anderson,1975-3-8,59255143,F
70001884,Sharonda,Anderson,Martin,1974-9-18,53297914,F
70001885,Martina,Rodriguez,Miller,1986-3-23,35149421,M
70001886,Bianca,Brown,Martinez,1978-7-16,98285775,M
70001887,Deann,Williams,Miller,1974-4-17,33324154,F
70001888,Keesha,Rodriguez,Johnson,1997-1-13,74562917,F
70001889,Enos,White,Thomas,1976-11-10,36257652,M
70001890,Kordell,Martinez,Wilson,1981-11-1,63119979,F
70001891,Cristine,Smith,Jackson,1999-1-8,93886328,M
70001892,Almon,Martinez,Thompson,1982-5-3,12219896,M
70001893,Angeles,Garcia,Smith,1983-3-12,28384816,F
70001894,Harley,Anderson,Rodriguez,1977-2-7,45465243,F
70001895,Lauri,Miller,Martin,1972-9-12,94222583,M
70001896,Luvenia,Martinez,Jackson,1974-3-22,82117328,M
70001897,Lavon,Rodriguez,Anderson,1981-3-1,62371238,F
70001898,Marquez,Thompson,Jackson,1994-7-0,65543964,M
70001899,Isom,Davis,Garcia,1994-4-25,47264374,F
70001900,Talon,Anderson,Martinez,1985-10-20,24665932,F
70001901,Price,Thompson,Johnson,1978-8-27,78462589,F
70001902,Jocelynn,Miller,Smith,1995-7-24,36969433,M
70001903,Beatriz,Martin,Anderson,1992-11-11,88425671,F
70001904,Krysten,Jackson,Garcia,1979-4-15,54321163,M
70001905,Luz,White,Jackson,1978-12-28,54664191,M
70001906,Kennth,Anderson,Anderson,1977-5-21,34936739,F
70001907,Brigid,Garcia,Taylor,1985-11-20,84841249,F
70001908,Shaniece,Miller,Rodriguez,1993-7-11,64437997,F
70001909,Gerard,Miller,Miller,1997-11-4,26219221,M
70001910,Art,Thomas,Moore,1971-1-18,24256623,F
70001911,Shirleyann,White,Williams,1972-2-23,14532321,M
70001912,Lera,Davis,Jones,1975-11-21,43337988,F
70001913,Alysha,Garcia,Miller,1971-9-11,14756877,M
70001914,Ottilie,Jackson,Thompson,1983-8-23,73285653,F
70001915,Yehuda,Anderson,Johnson,1974-3-2,41785363,F
70001916,Yulisa,Thomas,Thomas,1994-9-22,42639882,F
70001917,Ayden,Anderson,Garcia,1974-10-20,34192315,M
70001918,Rhoda,Johnson,Johnson,1986-6-0,24876543,F
70001919,Florentino,Miller,Davis,1991-5-2,81167187,M
70001920,Hobson,Johnson,Johnson,1976-10-8,86841264,F
70001921,Yvette,Jackson,Thompson,1992-10-12,72557954,M
70001922,Wilbert,Martinez,Martinez,1999-12-18,75758555,M
70001923,Michelle,Martin,Smith,1992-3-22,96429924,M
70001924,Darnell,Martin,Thomas,1987-7-23,47381945,M
70001925,Presley,Davis,Jackson,1970-8-27,38671549,F
70001926,Debera,Thompson,Brown,1980-1-23,62297281,M
70001927,Desmond,Martin,Taylor,1990-10-15,29984735,M
70001928,Dagny,Martin,Thomas,1986-3-10,53449255,F
70001929,Jeffry,Williams,Wilson,1999-7-16,43231471,M
70001930,Berlin,Brown,Brown,1994-4-18,62176988,M
70001931,Fredrick,Anderson,Martin,1973-3-3,69651487,M
70001932,Zada,Williams,Johnson,1995-5-8,92419777,F
70001933,Harlen,Thompson,Williams,1986-7-10,59883628,M
70001934,Mac,Martin,Smith,1986-2-18,12629586,F
70001935,Shreya,Davis,Jackson,1983-8-5,99256415,F
70001936,Oswald,Jackson,Brown,1997-12-21,23684319,M
70001937,Kassidy,Martinez,Johnson,1992-5-27,48353872,F
70001938,Admiral,Williams,Lee,1987-8-22,45973391,F
70001939,Del,Williams,Moore,1971-7-12,82184251,F
70001940,Oliver,Jackson,Thompson,1981-11-19,38794733,F
70001941,Ivor,Martinez,Johnson,1999-7-17,98697982,M
70001942,Deidra,Wilson,Williams,1978-4-18,97447727,M
70001943,Johny,Jones,Garcia,1998-10-8,69396965,F
70001944,Andreas,Martin,Moore,1977-4-25,96519978,F
70001945,Richmond,Martin,Rodriguez,1998-9-7,29846313,F
70001946,Angelo,Anderson,Thomas,1971-1-22,64584379,F
70001947,Nello,Taylor,Martin,1999-3-10,98551171,F
70001948,Jalynn,Johnson,Lee,1995-9-6,46792998,M
70001949,Mona,Lee,Davis,1991-12-21,65217285,M
70001950,Rudolfo,Martin,Lee,1987-12-24,38917174,F
70001951,Jinnie,Taylor,Williams,1978-11-28,35125843,F
70001952,Amos,Davis,Thomas,1975-6-5,89477864,M
70001953,Gerry,Wilson,Davis,1978-5-14,95576757,F
70001954,Marely,Wilson,Thompson,1980-2-0,11145728,F
70001955,Jenniffer,Martinez,Johnson,1998-9-14,16153418,M
70001956,Young,Miller,Martin,1970-8-9,25598747,M
70001957,Karter,Lee,Miller,1975-9-25,87669919,M
70001958,Mardell,Brown,Thompson,1985-1-22,83533484,M
70001959,Lenna,Jackson,Jackson,1989-2-0,67991888,M
70001960,Beverley,Jones,Moore,1995-12-17,87338344,M
70001961,Lilie,White,White,1981-12-23,83353311,M
70001962,Hollie,Rodriguez,Miller,1983-12-7,45847669,F
70001963,Kelvin,Martin,Jones,1971-8-10,71695615,M
70001964,Tamie,Martinez,Garcia,1974-5-0,83667291,M
70001965,Angelique,Lee,Taylor,1985-12-10,79417667,M
70001966,Yancy,Wilson,Thompson,1975-5-11,36989476,M
70001967,Kanye,Taylor,Garcia,1982-12-27,54284828,M
70001968,Almyra,Johnson,Wilson,1979-11-9,41817844,M
70001969,Zena,Davis,Johnson,1975-7-8,26842194,F
70001970,Angelique,Williams,Martin,1996-2-15,19199751,M
70001971,Erma,Williams,Rodriguez,1983-12-6,13786883,F
70001972,Shelva,Lee,Jones,1997-1-27,95874626,F
70001973,Nettie,White,Lee,1990-8-3,43312687,M
70001974,Jones,Anderson,Smith,1998-5-10,55842173,M
70001975,Lewis,Martinez,White,1977-4-2,84984849,M
70001976,Tobe,Taylor,Miller,1984-2-26,94667562,M
70001977,Orson,Moore,Brown,1974-7-3,86554845,F
70001978,Vertie,Anderson,Smith,1971-11-15,25178614,M
70001979,Starla,Martinez,Anderson,1990-6-24,31173234,F
70001980,Antonette,Williams,Brown,1997-10-22,79464394,F
70001981,Marge,Rodriguez,White,1983-11-15,68555845,F
70001982,Newman,Martin,Garcia,1973-10-5,56469688,F
70001983,Lorne,Garcia,Davis,1999-2-12,73427671,M
70001984,Orange,Smith,Rodriguez,1980-6-16,92348296,M
70001985,Hector,Thomas,Lee,1972-12-21,61772239,F
70001986,Katelynn,Williams,Miller,1979-11-3,17518135,M
70001987,Micah,Jackson,Thompson,1997-7-18,99446667,M
70001988,Sena,Rodriguez,Garcia,1995-9-12,37867767,F
70001989,Mercer,Jackson,Lee,1994-8-28,15259683,M
70001990,Haleigh,Moore,White,1973-7-0,51916579,M
70001991,Freida,Miller,Williams,1993-6-19,23927655,M
70001992,Shyla,Williams,Moore,1988-12-16,48939374,F
70001993,Darl,Thompson,Wilson,1992-8-23,77158713,F
70001994,Tyson,Miller,Martinez,1993-9-22,49339237,M
70001995,Dustin,Lee,Moore,1985-6-23,54958596,M
70001996,Ezzard,Johnson,Martinez,1982-8-5,79371373,F
70001997,Garett,Martinez,White,1994-6-15,47739356,F
70001998,Erland,Smith,Martin,1986-1-2,58985982,F
70001999,Jalon,Jones,Anderson,1987-7-17,87267862,F
