Num_Ticket,ClienteDNI,id_ruta,AgenciaNombre,BusPlaca,Fecha_viaje
386,70000564,Uca-Apu,Plaza Norte,4116662623,2018-9-22
387,70001425,San-Cal,Terrapuerto Trujillo,8sw2196wu0,2018-10-13
388,70000603,Anc-Pas,Oficina Bolivar,b7tl1d385s,2018-4-21
389,70000898,Mad-Hua,Piura Terminal,pqm32bu7h6,2018-4-3
390,70000744,Cal-Pun,Sullana,p9wqleqe3j,2018-1-23
391,70001835,Moq-Caj,Oficina Bolivar,6knuao812p,2018-1-6
392,70001657,Lam-Anc,Tumbes,8sw2196wu0,2018-4-13
393,70000738,Cal-Lim,Chimbote,ka6la0qm2s,2018-8-26
394,70001482,Hua-Anc,Sullana,275109e44l,2018-10-6
395,70000509,Caj-Hua,Paita Terminal,je841044wk,2018-2-28
396,70001388,Jun-Hua,Paita Terminal,13632q719h,2018-5-28
397,70001719,Caj-Ama,Chimbote,w5894qpfx3,2018-9-1
398,70000610,Tum-Ama,Chiclayo,6hm1c8415s,2018-10-19
399,70000777,Lam-Aya,Plaza Norte,9f0i6kll94,2018-11-13
400,70000972,Lam-Aya,Paita,61c8pw77a0,2018-3-16
401,70001218,Cus-La ,Tumbes,53ej2tq7v3,2018-5-13
402,70000336,Uca-San,Paita,d5nsp16tvj,2018-11-3
403,70001385,Anc-Lor,Plaza Norte,446v12v86p,2018-9-15
404,70000462,Mad-Cal,Sullana,mta9u40982,2018-1-13
405,70000773,Ama-Hua,Plaza Norte,065g159lex,2018-9-11
406,70001611,Hua-Hua,Oficina Bolivar,njpwo5p610,2018-1-10
407,70001599,Mad-Jun,Chimbote,76rn9p3k61,2018-6-20
408,70001656,Lor-Lim,Lima,b4vji3w1vl,2018-11-16
409,70001619,Pas-La ,Oficina Juan Pablo,078ww61564,2018-6-21
410,70000885,La -Tum,Sullana,nla24wg4or,2018-7-21
411,70001735,Aya-Ica,Talara,rft81mm44g,2018-1-28
412,70000220,Uca-Hua,Oficina Bolivar,65mkp65j27,2018-11-10
413,70000556,Cal-Piu,Terrapuerto Trujillo,9f0i6kll94,2018-9-7
414,70001862,Moq-Hua,Sullana,5pc7102spg,2018-1-13
415,70000650,Lam-Cal,Piura Terminal,331l266kah,2018-7-22
416,70001031,Tac-Jun,Tumbes,rv275865qs,2018-10-16
417,70000233,Lam-Mad,Tumbes,305c27c51k,2018-4-26
418,70001546,Anc-Pas,Terrapuerto Trujillo,0pie5g6678,2018-4-21
419,70000315,Mad-Hua,Paita Terminal,i72a58q142,2018-1-5
420,70000390,Pun-Lim,Los Organos,5ph7gg4714,2018-2-5
421,70000430,Pun-Lor,Sullana,07tb6muj5i,2018-8-15
422,70000893,Uca-Pun,Lima,42040vctp0,2018-7-28
423,70000606,Jun-Pas,Oficina Bolivar,9n93as50dk,2018-2-2
424,70000502,Moq-Ica,Terrapuerto Trujillo,kb24hd3wo8,2018-4-12
425,70000501,Uca-Tum,Oficina Bolivar,sc6kmh441q,2018-11-24
426,70000127,Mad-Ama,Plaza Norte,e8i4xpka4q,2018-3-20
427,70000355,Tac-Jun,Oficina Juan Pablo,v66e4r089s,2018-8-11
428,70000402,Pun-San,Oficina Juan Pablo,q42bwui518,2018-8-21
429,70001714,Lam-Uca,Oficina Bolivar,9top504c39,2018-4-1
430,70001468,Tum-La ,Chimbote,xm4qfvepum,2018-8-4
431,70001320,Piu-Are,Piura Terminal,44xtr4osja,2018-8-14
432,70000796,Pas-Lor,Plaza Norte,flx75ss8e9,2018-10-5
433,70000751,Pas-Jun,Chimbote,5a9n657gj1,2018-4-10
434,70001481,Caj-Lim,Tumbes,u1l5ttn9j2,2018-7-22
435,70000194,Pun-Moq,Paita,am812i8lb9,2018-9-18
436,70001690,Are-La ,Oficina Juan Pablo,b58eul9ilb,2018-10-4
437,70001055,Pas-Cus,Chiclayo,868p0f70ee,2018-10-23
438,70001516,Hua-Cus,Lima,q0173dc01c,2018-3-5
439,70000262,Mad-Cal,Terrapuerto Trujillo,hev274nq62,2018-11-17
440,70001490,Tum-Tac,Chimbote,79a05e5k48,2018-9-20
441,70001154,Piu-Hua,Chiclayo,9728xg6ldn,2018-1-9
442,70000865,Lam-Cal,Máncora,252ao657ih,2018-1-28
443,70001340,Mad-Lim,Chimbote,74dkmqp92p,2018-10-2
444,70001425,Caj-Pun,Máncora,u42i942u62,2018-2-20
445,70000184,Aya-Lim,Tumbes,xv384q1px3,2018-9-28
446,70001558,Piu-Ica,Sullana,8iwrrlni2v,2018-1-3
447,70000254,San-Tum,Paita Terminal,x68ibbkd52,2018-4-23
448,70000978,Lam-Caj,Terrapuerto Trujillo,4bnv687l2d,2018-9-5
449,70001839,Pun-San,Tumbes,e8i4xpka4q,2018-2-2
450,70001655,Cus-La ,Chimbote,2n4339hb7q,2018-1-13
451,70001058,Piu-Mad,Plaza Norte,2nl7nle09o,2018-8-23
452,70001715,Aya-Hua,Lima,0r20h63phi,2018-10-27
453,70001640,Uca-Moq,Los Organos,19t0to4g68,2018-6-22
454,70000406,Ica-La ,Paita Terminal,rv9b7p31f6,2018-6-1
455,70001235,Apu-Pas,Tumbes,hkxm4m5600,2018-9-2
456,70000560,Piu-Are,Oficina Juan Pablo,p300x6im5f,2018-12-27
457,70000877,Lor-Hua,Lima,4nv4ki42sd,2018-4-18
458,70001447,Cus-Ica,Talara,uv85k371gd,2018-3-27
459,70000554,Cal-Ama,Oficina Bolivar,42h887b798,2018-12-1
460,70001609,Hua-Aya,Plaza Norte,tt5831203q,2018-7-26
461,70001091,Pas-Jun,Chimbote,w5894qpfx3,2018-3-8
462,70001093,Caj-Pun,Tumbes,i33qdfk7rr,2018-5-9
463,70000218,Ama-Tac,Plaza Norte,5pc7102spg,2018-2-19
464,70000412,Cal-Pun,Chimbote,qta9n4f506,2018-6-10
465,70000264,Cus-Lim,Máncora,12mc9637o0,2018-6-15
466,70001691,Hua-Jun,Tumbes,8e03ll83hi,2018-4-4
467,70000750,Ama-Uca,Máncora,g9q5p55g0o,2018-6-24
468,70001719,Hua-Ama,Paita,vt0dhiov0u,2018-6-1
469,70000793,Hua-Ama,Plaza Norte,x684srms53,2018-2-26
470,70001713,Ama-Hua,Chimbote,2d779w2w39,2018-4-13
471,70000660,Jun-San,Chimbote,wr3961i4gg,2018-2-13
472,70000733,Lor-Ica,Máncora,us5c82pmmp,2018-11-2
473,70000239,Uca-Apu,Piura Terminal,999h053g40,2018-10-26
474,70000015,Tum-Aya,Máncora,711485sf67,2018-3-2
475,70000764,Lor-Hua,Oficina Juan Pablo,2bgv82r5g0,2018-10-18
476,70000604,Aya-Lam,Terrapuerto Trujillo,11wh23nkdi,2018-8-17
477,70001565,Lor-Mad,Terrapuerto Trujillo,65mkp65j27,2018-9-26
478,70001458,Caj-Ama,Paita Terminal,7o98u20vf5,2018-3-1
479,70001572,Are-Lam,Talara,q9a1eum83s,2018-2-6
480,70000768,Jun-San,Paita,999h053g40,2018-3-27
481,70000872,Caj-San,Piura Terminal,s5n179w78v,2018-1-8
482,70001968,Piu-Hua,Terrapuerto Trujillo,ef54p83ua1,2018-4-4
483,70000117,Lam-La ,Plaza Norte,k3n33u5068,2018-9-26
484,70000184,Lam-Lim,Chimbote,vuq3n4j029,2018-8-5
485,70000888,Pun-Moq,Piura Terminal,cgt34swhuo,2018-8-21
486,70000499,Pun-San,Piura Terminal,331l266kah,2018-8-24
487,70000374,Piu-Hua,Talara,mqoveub9b1,2018-5-24
488,70000868,Tac-Caj,Plaza Norte,op6k7i3nu1,2018-11-22
489,70001980,Ica-Tum,Terrapuerto Trujillo,nqsj6q740o,2018-2-17
490,70001891,Cus-Lam,Paita,62h9n9i9ex,2018-11-12
491,70000238,Cus-Piu,Lima,38h4d5kp66,2018-2-11
492,70000676,Aya-Cus,Lima,8m3r96b3o6,2018-2-23
493,70001012,Jun-Pas,Lima,0pie5g6678,2018-2-23
494,70001810,Aya-Pun,Chimbote,2n4339hb7q,2018-1-7
495,70001592,Jun-San,Paita Terminal,gle5x424la,2018-6-15
496,70001896,Piu-San,Chiclayo,69k1gfv94n,2018-10-18
497,70000593,Caj-Tum,Plaza Norte,h776x350k5,2018-4-12
498,70001510,Hua-Hua,Piura Terminal,ceac62wxd1,2018-6-3
499,70000416,Tum-Cus,Oficina Juan Pablo,0pie5g6678,2018-8-16
500,70000855,Caj-Lim,Lima,ka6la0qm2s,2018-12-17
501,70001996,Lim-Hua,Los Organos,pqm32bu7h6,2018-7-6
502,70001386,San-Piu,Chiclayo,125i650gl8,2018-5-23
503,70000762,Lam-Uca,Lima,t13d54x47e,2018-10-20
504,70000437,Lim-Lor,Piura Terminal,1a827511r5,2018-7-18
505,70001803,Tum-Aya,Máncora,a4u7csvfa6,2018-9-13
506,70001750,Tum-Cus,Chiclayo,44px6f5111,2018-10-11
507,70001855,Piu-Cal,Oficina Juan Pablo,p504o91215,2018-7-15
508,70001741,Are-Pas,Los Organos,p504o91215,2018-9-14
509,70001350,Caj-Lam,Los Organos,53ej2tq7v3,2018-3-22
510,70000198,Anc-Cus,Chiclayo,x68ibbkd52,2018-5-16
511,70000691,Aya-San,Chimbote,9n93as50dk,2018-1-9
512,70001316,Hua-Are,Paita,cm9fx97osb,2018-11-7
513,70000804,Pun-Lim,Los Organos,11wh23nkdi,2018-4-8
514,70000690,Hua-Lim,Tumbes,305c27c51k,2018-8-5
515,70000791,La -San,Tumbes,c07nems566,2018-5-7
516,70001013,Piu-Ama,Sullana,p68h0f6u4q,2018-3-13
517,70000953,Piu-Anc,Talara,92ep3751h8,2018-6-19
518,70000702,Apu-Pas,Lima,797529i6xm,2018-7-10
519,70000589,Aya-Are,Oficina Juan Pablo,7bcx4txw3s,2018-3-7
520,70001798,San-La ,Tumbes,7194ju8595,2018-4-21
521,70000734,Caj-Hua,Piura Terminal,6hhx5llgvf,2018-6-19
522,70000798,Jun-San,Oficina Bolivar,1pqx6nf9dc,2018-11-18
523,70000468,Jun-Tum,Chimbote,252ao657ih,2018-3-26
524,70001267,Pun-Are,Oficina Juan Pablo,6m9s9ju86m,2018-7-14
525,70001649,Pas-La ,Talara,06g352652l,2018-10-7
526,70001210,Mad-Hua,Talara,88r9dt4623,2018-7-24
527,70000500,Are-La ,Máncora,n6x9i2j9l6,2018-3-17
528,70001154,Tum-La ,Plaza Norte,28ns56f9nj,2018-5-12
529,70000254,Apu-Ama,Máncora,65mkp65j27,2018-12-18
530,70000434,Apu-Pas,Chimbote,21s5w4bqj4,2018-3-23
531,70000434,Mad-Hua,Plaza Norte,g0d31m2ud3,2018-3-9
532,70000024,Lor-Lim,Plaza Norte,h4kkduj353,2018-7-28
533,70001390,Lam-Lim,Talara,50vq169ul6,2018-10-23
534,70001526,Mad-Lim,Oficina Juan Pablo,kb24hd3wo8,2018-6-6
535,70000162,Hua-San,Chimbote,ku68w8r7ob,2018-8-4
536,70000478,Cus-Ama,Chimbote,b7tl1d385s,2018-4-10
537,70000932,Tac-Lor,Máncora,515pr916hg,2018-10-23
538,70001400,Mad-Cal,Sullana,kb24hd3wo8,2018-7-25
539,70001083,Hua-Cus,Paita,9bx8refhg1,2018-3-14
540,70000338,San-Uca,Terrapuerto Trujillo,42040vctp0,2018-2-24
541,70000963,Moq-Piu,Talara,qf75w73nms,2018-1-1
542,70001616,Apu-Cal,Oficina Bolivar,ef54p83ua1,2018-10-10
543,70000090,Apu-Ama,Terrapuerto Trujillo,r5o6stvo91,2018-8-20
544,70001112,Anc-Piu,Tumbes,6hm1c8415s,2018-1-16
545,70000617,La -Tac,Máncora,kai48li57j,2018-11-22
546,70000861,Ama-Hua,Chiclayo,27l9c0029j,2018-2-13
547,70000443,Caj-Pun,Sullana,29r1w34120,2018-6-7
548,70000980,Ica-Ama,Paita Terminal,b4vji3w1vl,2018-1-12
549,70000973,Pun-Moq,Piura Terminal,3i74d5114x,2018-2-14
550,70001652,Anc-Piu,Piura Terminal,p68h0f6u4q,2018-5-11
551,70001549,Mad-Caj,Lima,4bnv687l2d,2018-12-6
552,70001058,Lam-Caj,Oficina Juan Pablo,8e03ll83hi,2018-6-21
553,70001290,Hua-San,Los Organos,je841044wk,2018-8-21
554,70000385,Pun-Hua,Oficina Juan Pablo,519e911ljg,2018-3-10
555,70000320,San-La ,Plaza Norte,9pweqx190h,2018-8-5
556,70001406,Tum-Caj,Paita Terminal,u42i942u62,2018-11-25
557,70001072,Tum-Cus,Máncora,aff9tmilmt,2018-5-1
558,70001556,Apu-Ica,Chiclayo,760gow8o69,2018-1-11
559,70001544,Jun-Pas,Talara,n6x9i2j9l6,2018-1-17
560,70001554,Piu-Are,Los Organos,95si8c3g85,2018-1-19
561,70001358,Anc-Are,Paita Terminal,55e2li874t,2018-2-2
562,70001199,Piu-San,Terrapuerto Trujillo,252ao657ih,2018-6-19
563,70001595,Uca-Apu,Paita Terminal,305c27c51k,2018-10-18
564,70001167,Caj-Hua,Oficina Bolivar,i0mq4q355f,2018-7-8
565,70000650,Mad-Caj,Chimbote,kb24hd3wo8,2018-7-24
566,70000771,Lam-La ,Oficina Juan Pablo,519e911ljg,2018-12-16
567,70000019,Uca-Apu,Talara,6bw12d938l,2018-10-7
568,70000183,Pas-Apu,Sullana,55w7f9l4n2,2018-2-22
569,70001226,Mad-Cal,Piura Terminal,an711w72e1,2018-12-10
570,70000528,Anc-Piu,Plaza Norte,g9q5p55g0o,2018-12-24
571,70000878,Tum-Aya,Paita,p300x6im5f,2018-9-15
572,70001838,Piu-Cus,Talara,30pkm952tg,2018-5-18
573,70000738,Ica-Pun,Paita Terminal,w5894qpfx3,2018-9-28
574,70001611,Are-Pas,Tumbes,13632q719h,2018-4-4
575,70001355,Ica-Tum,Terrapuerto Trujillo,rdamcrat92,2018-3-8
576,70001463,Aya-Lam,Oficina Juan Pablo,62h9n9i9ex,2018-1-19
577,70000756,Mad-Ama,Terrapuerto Trujillo,305c27c51k,2018-7-7
578,70000646,Caj-Pas,Talara,597xd960sq,2018-11-24
579,70000195,Ama-Moq,Talara,77va64597f,2018-1-18
580,70001274,Ama-Moq,Plaza Norte,mv32hhfu9x,2018-1-20
581,70000830,Aya-Are,Oficina Juan Pablo,pqm32bu7h6,2018-7-28
582,70000342,Hua-Ama,Chimbote,760gow8o69,2018-4-21
583,70000991,Tac-Caj,Talara,64r652q79v,2018-7-19
584,70001668,Ama-Hua,Chimbote,je841044wk,2018-1-4
585,70000595,Lam-Ica,Paita Terminal,s55r9t97hd,2018-9-20
586,70000766,Uca-Jun,Terrapuerto Trujillo,mv32hhfu9x,2018-11-5
587,70001673,Lim-Hua,Máncora,dkjmx4ax1c,2018-10-19
588,70000583,Hua-Cus,Oficina Bolivar,44ainf00e8,2018-11-3
589,70000565,Cal-Ama,Piura Terminal,ddgs15wsu1,2018-1-4
590,70001604,La -San,Oficina Juan Pablo,j5w366l0x5,2018-8-15
591,70000722,Pas-Ica,Paita Terminal,e1809vv0hl,2018-8-16
592,70000769,Cal-Pun,Los Organos,7geje1710t,2018-1-10
593,70001467,Pun-Moq,Terrapuerto Trujillo,k8ws18i2f8,2018-4-17
594,70001562,Anc-Piu,Plaza Norte,nla24wg4or,2018-11-16
595,70000093,Piu-Hua,Tumbes,5ok0bgfv9w,2018-3-2
596,70001504,Anc-Piu,Plaza Norte,97trp9r458,2018-6-23
597,70001504,Piu-Cal,Piura Terminal,7194ju8595,2018-4-17
598,70000881,Apu-Are,Sullana,44ainf00e8,2018-7-8
599,70000211,Cal-Lim,Oficina Bolivar,7ghjtc40d6,2018-6-7
600,70001529,Apu-Ica,Tumbes,nqsj6q740o,2018-6-16
601,70000029,Uca-Apu,Terrapuerto Trujillo,79a05e5k48,2018-3-18
602,70001786,Mad-Hua,Los Organos,rv9b7p31f6,2018-3-16
603,70000918,Mad-San,Sullana,b58eul9ilb,2018-4-17
604,70001121,Caj-Cal,Máncora,5857xnnndq,2018-6-26
605,70001976,Aya-Hua,Terrapuerto Trujillo,305c27c51k,2018-2-18
606,70001708,Cus-La ,Chiclayo,ku68w8r7ob,2018-3-26
607,70001437,Tum-Ama,Sullana,q0173dc01c,2018-4-15
608,70000332,San-Tac,Oficina Juan Pablo,sqos0nd74o,2018-4-14
609,70001142,Lam-Mad,Plaza Norte,725gl430lj,2018-7-22
610,70000368,Pas-Lam,Plaza Norte,42040vctp0,2018-1-10
611,70000021,Lam-Aya,Lima,6m9s9ju86m,2018-6-15
612,70001200,Tac-San,Máncora,vgq0o6q92s,2018-12-19
613,70001098,Lam-Caj,Oficina Juan Pablo,p9wqleqe3j,2018-7-7
614,70000057,Pun-Lim,Terrapuerto Trujillo,6hhx5llgvf,2018-8-18
615,70001483,San-La ,Plaza Norte,2c17k0gei3,2018-8-1
616,70000976,Anc-Pas,Chiclayo,275109e44l,2018-12-23
617,70001589,Pas-La ,Paita Terminal,44xtr4osja,2018-1-4
618,70001886,Pun-Pas,Talara,q0173dc01c,2018-7-10
619,70001291,Cal-Tac,Piura Terminal,19t0to4g68,2018-2-1
620,70000343,Ica-Uca,Tumbes,gc4437hsqv,2018-5-3
621,70000859,Uca-Are,Los Organos,11wh23nkdi,2018-4-7
622,70001879,Cal-Ama,Terrapuerto Trujillo,p68h0f6u4q,2018-2-15
623,70000915,Uca-San,Tumbes,kv87dx89d0,2018-10-3
624,70000415,Hua-Piu,Paita,90p04t952m,2018-12-4
625,70001221,Moq-Cus,Chiclayo,nc925g1c9x,2018-10-5
626,70000031,Cus-Piu,Chimbote,b58eul9ilb,2018-6-20
627,70000972,Are-Caj,Talara,j26cp8pn15,2018-10-23
628,70000792,Pun-Caj,Plaza Norte,2bgv82r5g0,2018-8-12
629,70001474,Tum-Caj,Paita Terminal,g9q5p55g0o,2018-8-12
630,70001178,Hua-Pas,Chimbote,5857xnnndq,2018-3-15
631,70000914,Anc-Piu,Oficina Bolivar,62t7nt173i,2018-8-17
632,70001646,San-Tac,Paita,je841044wk,2018-10-11
633,70000408,Tum-La ,Paita Terminal,7l71ox93wb,2018-2-15
634,70001434,Lim-Hua,Oficina Juan Pablo,5hh1628s3e,2018-8-5
635,70000774,Piu-Are,Chimbote,2n4339hb7q,2018-1-4
636,70001750,Piu-Cal,Paita Terminal,0pie5g6678,2018-6-9
637,70000265,La -Tum,Máncora,7pxbh2ao74,2018-10-26
638,70001105,Pun-Piu,Máncora,21mp6qpf4a,2018-1-17
639,70001614,Cus-Ica,Lima,o93589o0wq,2018-6-23
640,70001019,Cus-Lam,Chiclayo,0c90i69p9l,2018-11-9
641,70001959,Uca-Are,Oficina Bolivar,rl68wqc772,2018-2-24
642,70001199,Jun-Hua,Máncora,achihxj43t,2018-7-21
643,70000892,Piu-Ama,Sullana,7bcx4txw3s,2018-5-15
644,70000238,Hua-Are,Sullana,7g717r3suw,2018-2-19
645,70001484,La -San,Paita,1e35dn63e7,2018-5-20
646,70000596,Pun-Jun,Oficina Juan Pablo,1vend7tmjs,2018-12-26
647,70000154,Anc-Are,Piura Terminal,cgdd5094w4,2018-10-11
648,70000861,Lam-Caj,Lima,t13d54x47e,2018-5-11
649,70001049,Apu-Pas,Máncora,wm1oeadopi,2018-9-23
650,70001784,Piu-Cus,Paita Terminal,vc8wotvu46,2018-2-28
651,70000329,Caj-Lam,Terrapuerto Trujillo,42h887b798,2018-2-2
652,70001702,San-Uca,Oficina Bolivar,o2s78sav5u,2018-9-10
653,70000637,Are-Caj,Paita,g9q5p55g0o,2018-9-20
654,70001677,Ica-Tum,Lima,h4kkduj353,2018-1-11
655,70001840,Mad-Lim,Chiclayo,9n920an203,2018-3-17
656,70001097,La -Tum,Plaza Norte,bi5obvxudo,2018-1-28
657,70001385,Lor-Anc,Máncora,6bw12d938l,2018-11-8
658,70001255,Mad-Caj,Oficina Juan Pablo,tgj92416qa,2018-12-14
659,70000657,Cal-Piu,Tumbes,7l71ox93wb,2018-3-9
660,70000984,Caj-Apu,Sullana,38pu50w6kt,2018-10-20
661,70000560,Apu-Caj,Plaza Norte,wm1oeadopi,2018-11-8
662,70000958,Ica-Pun,Máncora,s325767n8h,2018-6-17
663,70001000,Lor-Lim,Lima,rfwdnv90l6,2018-7-8
664,70001387,Ama-Moq,Oficina Bolivar,ghvt75unt5,2018-11-23
665,70000386,Piu-Are,Terrapuerto Trujillo,3lb06x70ox,2018-11-22
666,70000043,Hua-Pas,Sullana,5562n7q55i,2018-9-27
667,70000113,Hua-Tum,Terrapuerto Trujillo,d8o39xg36k,2018-8-21
668,70000792,Aya-Ica,Lima,pbwbxdxc60,2018-2-12
669,70001231,Are-Lam,Plaza Norte,15vshop92f,2018-8-17
670,70000145,Lam-Caj,Piura Terminal,968gf0g5tk,2018-2-22
671,70000355,Lam-Ica,Oficina Juan Pablo,hj4fwtgbd6,2018-7-16
672,70000085,Piu-Mad,Chiclayo,63qbrma3o0,2018-12-18
673,70001156,Caj-Cal,Piura Terminal,7geje1710t,2018-9-12
674,70000167,Pun-Caj,Los Organos,27l9c0029j,2018-8-11
675,70000626,Anc-Cus,Talara,078ww61564,2018-6-14
676,70000054,Caj-Moq,Oficina Juan Pablo,11wh23nkdi,2018-12-20
677,70000137,Caj-Pun,Talara,ejc298g24e,2018-2-23
678,70001304,Caj-Cal,Plaza Norte,f86l51iie2,2018-2-19
679,70000097,La -Tum,Piura Terminal,s5n179w78v,2018-8-14
680,70001999,Uca-San,Piura Terminal,v450je7a10,2018-8-24
681,70001296,Pas-Jun,Terrapuerto Trujillo,vptjb6p359,2018-8-20
682,70000052,Anc-Are,Plaza Norte,wltd4s885l,2018-12-10
683,70001792,Cal-Ama,Sullana,aeh9lf2w8h,2018-10-12
684,70000601,Cal-Pun,Oficina Bolivar,g9q5p55g0o,2018-8-28
685,70001241,La -San,Oficina Bolivar,wcqp00l7ju,2018-6-1
686,70000293,Pun-Piu,Los Organos,wlh4soo3qt,2018-3-25
687,70000332,Apu-Ica,Paita Terminal,ole2trhlah,2018-9-4
688,70000781,Tum-Hua,Terrapuerto Trujillo,999h053g40,2018-12-17
689,70001410,Mad-Hua,Oficina Bolivar,365i509j80,2018-9-7
690,70001250,Apu-Are,Oficina Juan Pablo,aff9tmilmt,2018-12-2
691,70001843,Hua-Anc,Chimbote,rfwdnv90l6,2018-3-9
692,70000033,Are-Ama,Lima,ft32n40kk9,2018-7-3
693,70001469,Cal-Lim,Oficina Juan Pablo,9u981eq2f7,2018-11-12
694,70001717,Anc-Piu,Paita Terminal,flx75ss8e9,2018-8-24
695,70000058,Uca-Pun,Paita,n05924r0pt,2018-6-13
696,70000123,Anc-Pas,Terrapuerto Trujillo,07tb6muj5i,2018-7-12
697,70000785,Lor-Caj,Terrapuerto Trujillo,sc6kmh441q,2018-2-24
698,70001413,Mad-Hua,Piura Terminal,9v61jxlwpw,2018-12-5
699,70001068,Uca-Moq,Oficina Bolivar,hj4fwtgbd6,2018-1-13
700,70001579,Jun-Tum,Talara,achihxj43t,2018-9-4
701,70000795,Pun-Jun,Talara,1e35dn63e7,2018-1-23
702,70000371,Piu-Cal,Paita,8wg639135m,2018-9-4
703,70001083,Mad-Cal,Lima,xm4qfvepum,2018-8-15
704,70001197,Aya-Cus,Los Organos,f81ss5fh02,2018-3-12
705,70001610,Lor-San,Paita,92ep3751h8,2018-10-27
706,70001735,Uca-Hua,Sullana,pbwbxdxc60,2018-10-15
707,70001894,Anc-Cus,Lima,8f6n0v1v1q,2018-6-21
708,70000576,Lam-Caj,Sullana,mv32hhfu9x,2018-3-14
709,70001728,Cal-Pun,Paita Terminal,13v7fnf64n,2018-2-19
710,70001746,Anc-Piu,Chiclayo,nqsj6q740o,2018-8-6
711,70000761,Ama-Tac,Plaza Norte,50vq169ul6,2018-12-27
712,70001389,Pas-Cus,Piura Terminal,dr3k6es98x,2018-7-21
713,70000748,Ica-Pun,Talara,9728xg6ldn,2018-1-11
714,70001739,Caj-Cal,Paita Terminal,vuq3n4j029,2018-5-20
715,70001606,Jun-San,Los Organos,5i8n8n2m1s,2018-6-15
716,70001551,Ama-Uca,Chiclayo,076nue65j2,2018-7-21
717,70000503,La -San,Terrapuerto Trujillo,a4u7csvfa6,2018-12-5
718,70001318,Lor-Hua,Talara,v7m09t769l,2018-3-19
719,70001077,Apu-Ica,Oficina Juan Pablo,p504o91215,2018-6-24
720,70000190,Are-Ama,Máncora,g0d31m2ud3,2018-2-28
721,70001724,Caj-Pas,Chimbote,an711w72e1,2018-6-9
722,70000562,Lam-Uca,Lima,spwsuer7w3,2018-7-23
723,70001688,Piu-Are,Oficina Juan Pablo,88r9dt4623,2018-11-26
724,70001224,Anc-Moq,Chiclayo,ku68w8r7ob,2018-3-17
725,70000763,Uca-Moq,Plaza Norte,vnccq09ukn,2018-7-22
726,70001352,Ica-Uca,Piura Terminal,9n93as50dk,2018-5-24
727,70000230,Pas-Lor,Lima,688907nr8c,2018-7-22
728,70001911,Uca-Apu,Terrapuerto Trujillo,7ghjtc40d6,2018-5-8
729,70000487,Uca-Tum,Talara,9728xg6ldn,2018-1-18
730,70000366,Uca-Moq,Lima,6530t632k1,2018-6-18
731,70001060,Lam-Aya,Lima,rv275865qs,2018-12-24
732,70001641,Jun-Ama,Piura Terminal,9pweqx190h,2018-11-24
733,70000713,Ica-Hua,Lima,4bnv687l2d,2018-4-6
734,70000033,Moq-Piu,Lima,b7tl1d385s,2018-5-23
735,70000602,Cus-Piu,Lima,kf8b8uas91,2018-2-12
736,70000733,San-Piu,Chiclayo,n535r0emw0,2018-12-24
737,70001944,Pas-Ica,Lima,imf30239v9,2018-1-3
738,70000949,Piu-Hua,Piura Terminal,q884qhh5l2,2018-8-24
739,70000632,Uca-Pun,Oficina Bolivar,n3crejr6j3,2018-6-19
740,70001797,Are-Ama,Tumbes,v66e4r089s,2018-9-16
741,70001683,Pas-Jun,Máncora,3lb06x70ox,2018-3-17
742,70001747,Hua-Aya,Piura Terminal,8ivs2c3n91,2018-2-6
743,70001574,Lor-Hua,Los Organos,w5894qpfx3,2018-6-3
744,70001009,Aya-Lim,Paita Terminal,k8ws18i2f8,2018-1-9
745,70001594,Lor-Ica,Chiclayo,x68ibbkd52,2018-10-5
746,70000218,Ica-Ama,Máncora,rft81mm44g,2018-8-5
747,70001879,Tum-La ,Paita,718wk2cji8,2018-3-1
748,70000452,Moq-Hua,Oficina Bolivar,30pkm952tg,2018-3-21
749,70000225,Ica-Ama,Los Organos,pbwbxdxc60,2018-4-11
750,70001900,Apu-Ica,Tumbes,7geje1710t,2018-5-6
751,70000164,Lor-Ica,Piura Terminal,ceac62wxd1,2018-11-1
752,70000106,Tum-Caj,Piura Terminal,11wh23nkdi,2018-9-26
753,70000829,Moq-Hua,Tumbes,xae6815380,2018-5-20
754,70000311,San-Cal,Los Organos,38h4d5kp66,2018-2-18
755,70000528,Caj-San,Paita,ovh5fp5vlw,2018-7-24
756,70000289,Ica-La ,Terrapuerto Trujillo,see891fu36,2018-9-9
757,70000398,Ica-Piu,Oficina Bolivar,rfwdnv90l6,2018-8-22
758,70001286,San-Tum,Plaza Norte,m0272b7mf6,2018-9-3
759,70000618,Apu-San,Oficina Bolivar,12mc9637o0,2018-6-9
760,70000438,Ica-Pun,Paita,su1b8vhxs2,2018-6-13
761,70000456,Tum-Cus,Terrapuerto Trujillo,8sw2196wu0,2018-5-4
762,70001990,Tac-Lim,Terrapuerto Trujillo,286867m668,2018-1-6
763,70000152,Pun-Moq,Plaza Norte,p504o91215,2018-3-26
764,70001297,Uca-Apu,Paita Terminal,n3sl621487,2018-2-11
765,70000065,Hua-Anc,Lima,u42i942u62,2018-6-9
766,70001375,Hua-Ama,Plaza Norte,c07nems566,2018-12-7
767,70001805,Uca-Hua,Piura Terminal,wcqp00l7ju,2018-9-13
768,70001079,Apu-Are,Chimbote,m5280i837h,2018-12-26
