Cod_capacitacion,DNI_ponente,Fecha
4062,18359094,2014-9-27
4063,01292641,2013-2-5
4064,34524740,2016-7-20
4065,22901149,2015-9-9
4066,57913019,2016-7-8
4067,47808877,2015-7-24
4068,16304553,2013-11-2
4069,08576607,2013-12-14
4070,50441833,2013-6-19
4071,06843515,2015-2-25
4072,12753749,2016-2-13
4073,14827195,2014-7-19
4074,41934738,2014-5-27
4075,08060336,2016-7-23
4076,11415787,2014-1-15
4077,02929674,2016-6-22
4078,14562475,2015-2-27
4079,42179365,2015-7-13
4080,01842064,2016-2-24
4081,55149620,2016-3-27
4082,66555880,2015-9-11
4083,46775703,2016-3-6
4084,20731923,2015-6-12
4085,12766591,2015-1-2
4086,07203514,2015-2-0
4087,83850930,2013-8-3
4088,96160349,2013-6-5
4089,71885784,2016-10-21
4090,19675811,2014-9-3
4091,96325052,2015-8-23
4092,98428654,2014-11-2
4093,91904306,2015-5-1
4094,83556998,2015-2-22
4095,84077070,2013-8-13
4096,00824339,2013-6-10
4097,29580627,2015-2-11
4098,84312962,2014-8-20
4099,96461766,2016-6-21
4100,90171983,2016-5-14
4101,33593826,2013-12-22
4102,49208570,2013-4-13
4103,64568923,2015-11-9
4104,00896661,2016-12-21
4105,29231365,2013-6-27
4106,78470099,2014-11-1
4107,71924087,2016-8-28
4108,42019138,2016-12-26
4109,35664504,2016-3-7
4110,63695303,2014-3-7
4111,91088472,2013-3-15
4112,98525252,2014-7-25
4113,09286671,2016-9-21
4114,85102081,2015-11-9
4115,55938536,2014-1-16
4116,26143306,2013-1-10
4117,04859078,2015-6-27
4118,58519837,2013-4-18
4119,34259282,2014-4-11
4120,61153413,2014-11-9
4121,82713933,2015-2-18
4122,10728265,2016-11-25
4123,35258617,2015-4-18
4124,59661874,2013-4-24
4125,06213268,2014-9-27
4126,39712309,2016-1-23
4127,29312508,2013-3-3
4128,43567669,2013-5-1
4129,17190321,2014-5-23
4130,61898267,2015-8-15
4131,70520344,2015-9-0
4132,68129972,2013-5-5
4133,44346851,2013-8-25
4134,53005526,2016-12-14
4135,99042563,2014-4-12
4136,53447975,2013-12-6
4137,11810374,2016-2-21
4138,23868005,2013-7-23
4139,09462531,2016-10-10
4140,44282217,2014-3-15
4141,94135693,2014-7-12
4142,18630349,2014-2-22
4143,93706463,2014-6-13
4144,61982569,2013-3-16
4145,75880952,2016-9-19
4146,59765388,2016-4-16
4147,03522265,2013-3-14
4148,78181323,2013-6-12
4149,08874318,2016-10-25
4150,73269146,2016-11-23
4151,13830147,2016-5-26
4152,29963624,2015-8-3
4153,09229735,2013-2-24
4154,92014855,2013-3-7
4155,88307876,2013-11-19
4156,61790582,2016-8-17
4157,81905124,2013-1-20
4158,61331788,2015-3-0
4159,74623558,2015-1-6
4160,96627394,2013-5-27
4161,41156296,2014-12-12
4162,97364229,2014-9-12
4163,82291864,2015-3-10
4164,11729632,2014-2-11
4165,93117273,2014-6-7
4166,48703187,2016-9-21
4167,47947627,2014-11-9
4168,36432767,2016-10-11
4169,23026754,2013-5-16
4170,96033604,2013-10-25
4171,42881575,2016-6-24
4172,73066595,2015-11-14
4173,51431261,2016-4-14
4174,77002702,2016-10-10
4175,86945330,2013-1-19
4176,32071311,2014-11-26
4177,00369323,2015-11-24
4178,13905407,2016-7-13
4179,20042879,2013-4-19
4180,31384767,2014-6-18
4181,40933851,2013-11-1
4182,24112323,2013-2-7
4183,87857351,2014-7-17
4184,02061112,2013-3-23
4185,96161761,2013-9-13
4186,07862487,2015-7-6
4187,27447348,2014-11-9
4188,16223802,2013-4-17
4189,68376539,2015-9-0
4190,81670813,2014-10-24
4191,24576456,2016-2-25
4192,21022009,2016-6-23
4193,45115304,2014-5-4
4194,25434131,2015-8-10
4195,52111133,2014-8-6
4196,15871523,2015-7-4
4197,12620020,2015-7-12
4198,94668085,2016-1-2
4199,40661009,2014-11-2
4200,66408711,2016-9-8
4201,45048699,2013-10-22
4202,68776380,2013-6-25
4203,98036979,2013-5-6
4204,23724134,2016-2-24
4205,31436532,2016-3-11
4206,96601846,2015-3-7
4207,71885784,2013-12-1
4208,68420817,2013-7-4
4209,60438853,2016-4-23
4210,35654133,2013-10-7
4211,66472795,2014-12-13
4212,06420435,2013-12-1
4213,07947939,2014-12-6
4214,76650603,2014-5-0
4215,06684972,2013-2-5
4216,40429399,2016-6-12
4217,01893108,2013-4-18
4218,01498447,2013-2-11
4219,33373185,2014-2-22
4220,75116587,2014-9-20
4221,15207340,2016-5-22
4222,48402818,2014-11-27
4223,83349404,2016-5-7
4224,28699905,2014-10-0
4225,45610218,2014-2-1
4226,54331312,2016-12-5
4227,27955797,2014-3-15
4228,06064322,2015-12-26
4229,10564946,2016-8-2
4230,12820383,2014-11-14
4231,50308398,2015-7-27
4232,37327156,2013-9-0
4233,44813493,2014-12-12
4234,49110461,2016-3-22
4235,88721593,2013-11-20
4236,27962222,2014-3-22
4237,80757879,2014-8-1
4238,69751951,2014-3-24
4239,05580608,2014-4-15
4240,86110212,2016-2-18
4241,61400509,2014-9-23
4242,88390310,2015-3-2
4243,70603900,2013-7-1
4244,59566610,2013-10-6
4245,06407349,2014-11-6
4246,36149702,2014-2-28
4247,54291378,2013-3-3
4248,45371719,2013-2-15
4249,91042296,2014-3-19
4250,84422080,2013-6-3
4251,60265743,2016-12-25
4252,98339329,2014-4-16
4253,83293069,2014-11-26
4254,92098606,2016-4-8
4255,16996626,2014-4-15
4256,12948703,2013-2-0
4257,04928814,2016-8-1
4258,04370752,2013-1-7
4259,33154287,2013-7-2
4260,19233853,2014-9-12
4261,56388918,2016-12-24
4262,52178334,2015-2-18
4263,37343582,2014-7-8
4264,62721104,2016-9-22
4265,43033413,2016-2-21
4266,51421212,2015-12-25
4267,97729375,2014-11-23
4268,13695491,2016-7-9
4269,73703922,2014-7-0
4270,03415477,2016-8-18
4271,11947726,2014-6-27
4272,09851309,2014-2-26
4273,58833051,2016-8-27
4274,16253737,2015-1-8
4275,95050240,2016-11-12
4276,31631787,2013-12-20
4277,98428654,2014-9-2
4278,15469097,2016-2-20
4279,84931127,2016-12-15
4280,76032517,2014-11-16
4281,27732536,2014-3-17
4282,53040877,2016-9-20
4283,82235323,2015-7-9
4284,36568369,2014-5-15
4285,19066611,2013-2-20
4286,79238493,2015-6-17
4287,18732184,2014-12-1
4288,82235323,2014-4-6
4289,35382898,2015-8-7
4290,36967469,2016-2-3
4291,77606829,2016-4-9
4292,75738706,2016-7-23
4293,83574454,2016-12-7
4294,60070360,2014-9-7
4295,34533415,2016-6-24
4296,50540932,2014-3-23
4297,69356290,2014-1-14
4298,54151510,2014-8-25
4299,81030126,2015-9-13
4300,10469627,2015-1-22
4301,75043474,2016-5-23
4302,84520881,2013-4-19
4303,36498140,2014-11-15
4304,44619185,2013-12-1
4305,26757448,2016-2-5
4306,37655088,2013-7-27
4307,64443519,2015-5-14
4308,94615118,2013-4-28
4309,16029566,2016-4-26
4310,36434501,2015-4-15
4311,27323129,2014-1-5
4312,31292967,2016-3-17
4313,17126680,2016-10-25
4314,23664989,2016-3-13
4315,34526419,2016-5-24
4316,54614943,2013-11-24
4317,46171976,2014-5-21
4318,00998498,2016-12-17
4319,40184338,2013-1-3
4320,37933643,2016-3-4
4321,87370180,2016-5-6
4322,67821889,2016-4-22
4323,00324556,2013-12-12
4324,85760062,2014-10-6
4325,21971658,2014-4-27
4326,97623446,2015-10-9
4327,58002581,2014-12-25
4328,37494989,2014-5-27
4329,65624372,2013-2-19
4330,81666365,2013-8-19
4331,59805805,2015-8-25
4332,52355170,2013-5-21
4333,65737914,2016-1-1
4334,56311319,2014-10-5
4335,07428644,2013-7-11
4336,85440909,2015-3-0
4337,87560364,2016-1-28
4338,15553826,2016-12-14
4339,99700464,2015-2-4
4340,49591701,2014-1-1
4341,70569844,2013-9-10
4342,48379647,2015-2-1
4343,67218217,2016-1-17
4344,92292538,2016-10-0
4345,82918121,2014-11-8
4346,74113094,2014-12-25
4347,70362317,2013-8-28
4348,16751532,2016-3-13
4349,95208249,2015-11-9
4350,76011639,2013-12-26
4351,52429461,2016-12-25
4352,09788509,2013-2-3
4353,33294176,2016-4-9
4354,13757682,2015-9-8
4355,61761977,2013-4-15
4356,57912210,2014-5-6
4357,65887186,2016-10-23
4358,13135623,2013-12-19
4359,26686032,2015-12-23
4360,48302389,2013-12-12
4361,92066667,2016-12-26
4362,58385690,2016-1-3
4363,15956010,2016-4-26
4364,70895406,2013-3-0
4365,69088690,2013-5-5
4366,32247680,2016-9-2
4367,85081724,2013-12-28
4368,98071974,2015-1-7
4369,82713933,2016-1-4
4370,19698133,2013-8-23
4371,45463577,2015-6-23
4372,97846945,2016-5-15
4373,06826601,2013-12-26
4374,62163430,2013-9-23
4375,32053224,2016-5-6
4376,99395525,2013-1-25
4377,97502808,2013-11-13
4378,78600735,2014-4-20
4379,92871663,2013-2-28
4380,00893964,2015-1-24
4381,51955311,2016-4-7
4382,16223802,2013-11-14
4383,70713183,2015-1-10
4384,77709400,2013-10-19
4385,38602819,2016-4-7
4386,13890354,2015-4-13
4387,72435920,2013-8-21
4388,93644275,2016-11-26
4389,50186167,2015-4-13
4390,57198783,2014-7-12
4391,94564101,2015-4-25
4392,85875540,2013-5-21
4393,08284678,2016-6-1
4394,96326126,2013-10-6
4395,98534046,2014-12-17
4396,96707570,2015-9-16
4397,30049876,2016-3-11
4398,21479846,2013-8-19
4399,86209998,2015-12-26
4400,41935327,2016-9-21
4401,06146775,2014-11-24
4402,68449828,2013-5-12
4403,03770357,2013-11-25
4404,82411544,2016-6-17
4405,78395871,2016-9-14
4406,17707042,2016-9-15
4407,55441953,2013-10-18
4408,68289895,2014-3-15
4409,39961159,2014-7-7
4410,00138296,2015-1-28
4411,78537032,2015-12-4
4412,53729138,2013-7-17
4413,88190136,2015-12-9
4414,84987602,2013-8-22
4415,97259756,2014-5-6
4416,37312812,2016-10-1
4417,73827306,2016-3-6
4418,99764073,2015-4-27
4419,53716500,2015-10-9
4420,91226301,2016-7-4
4421,62721820,2015-10-27
4422,07788033,2013-5-28
4423,79324531,2013-6-19
4424,59499498,2016-6-26
4425,79830978,2013-1-19
4426,08565737,2016-10-26
4427,93814160,2015-11-28
4428,33550290,2013-8-0
4429,96183269,2013-12-13
4430,38165490,2016-3-27
4431,18012772,2013-3-13
4432,22278033,2013-12-21
4433,16856945,2016-3-12
4434,64216422,2016-11-5
4435,60256736,2013-3-6
4436,74482740,2014-3-23
4437,74298914,2014-8-14
4438,28833287,2015-10-5
4439,41592367,2013-5-14
4440,55149620,2016-3-3
4441,46814071,2013-3-24
4442,25479594,2013-4-22
4443,26071317,2014-4-24
4444,07811827,2014-5-9
4445,14026458,2016-12-17
4446,16027513,2014-9-27
4447,91035080,2014-1-2
4448,62682084,2016-2-21
4449,22322331,2016-2-17
4450,37494989,2013-8-16
4451,65298784,2015-10-0
4452,64864300,2014-5-16
4453,80787616,2013-6-7
4454,97550134,2015-11-16
4455,12376093,2015-8-16
4456,24942601,2013-4-22
4457,29490411,2013-5-22
4458,11539404,2016-1-9
4459,08184319,2014-7-18
4460,85215389,2016-12-13
4461,22451613,2014-7-15
4462,29051059,2013-7-25
4463,21295910,2014-6-8
4464,73677172,2013-6-19
4465,01450857,2014-5-20
4466,52567764,2013-5-12
4467,39209915,2016-9-23
4468,63089063,2013-9-4
4469,58064510,2016-6-3
4470,30880140,2016-7-9
4471,57762994,2016-4-12
4472,41636471,2013-6-11
4473,70585946,2014-12-28
4474,82550004,2016-3-19
4475,70490572,2015-12-14
4476,89299624,2013-6-22
4477,58575655,2015-12-26
4478,54950002,2014-10-6
4479,02483099,2013-3-0
4480,66139092,2013-3-19
4481,31809778,2014-6-19
4482,72864032,2016-7-1
4483,08776690,2014-8-5
4484,52034495,2014-5-28
4485,64452862,2016-8-0
4486,25855924,2013-7-16
4487,09771254,2014-8-17
4488,29416138,2014-4-18
4489,65147295,2013-6-7
4490,76427024,2016-2-13
4491,22581423,2014-3-27
4492,83486334,2015-4-20
4493,53413211,2015-11-22
4494,21971658,2014-6-1
4495,62049920,2013-3-18
4496,73062912,2014-2-15
4497,77175514,2016-6-24
4498,37915154,2016-1-4
4499,14120028,2015-7-12
4500,07402589,2014-12-17
4501,66315364,2015-11-26
4502,19718718,2016-4-2
4503,92609209,2014-1-3
4504,88744788,2014-12-19
4505,47057209,2013-12-24
4506,31457493,2016-7-25
4507,24099716,2013-2-23
4508,80921047,2014-10-14
4509,76785901,2016-10-18
4510,09286671,2013-8-4
4511,35208096,2016-10-13
4512,08873601,2013-7-8
4513,65855657,2014-1-7
4514,77058727,2015-5-18
4515,63128115,2014-9-15
4516,06685915,2014-2-15
4517,15539900,2015-8-22
4518,52111133,2015-2-13
4519,39942799,2015-3-21
4520,30168084,2013-8-4
4521,96390871,2016-9-8
4522,32494521,2013-11-25
4523,44378607,2015-6-7
4524,72657139,2015-11-25
4525,98661024,2014-5-25
4526,94214342,2014-5-26
4527,65258098,2015-12-18
4528,63504386,2015-12-25
4529,17015874,2016-1-8
4530,58223803,2016-4-8
4531,82517320,2013-3-12
4532,00860300,2013-11-4
4533,85699280,2016-11-4
4534,61710920,2016-12-22
4535,99827222,2016-12-25
4536,41988152,2015-12-12
4537,71398083,2013-7-7
4538,59705189,2014-1-10
4539,16045014,2015-7-6
4540,92367472,2013-8-18
4541,32560049,2015-4-1
4542,67706079,2015-1-10
4543,92572049,2013-3-18
4544,81002560,2015-11-2
4545,88431153,2013-7-15
4546,23868005,2015-2-22
4547,18795585,2016-9-28
4548,03069250,2016-6-24
4549,24567407,2013-12-7
4550,04591474,2013-6-13
4551,38998210,2016-12-11
4552,86230727,2014-4-10
4553,55689406,2014-9-26
4554,58476192,2015-11-23
4555,19414016,2015-6-23
4556,92344063,2015-10-1
4557,06010594,2013-6-13
4558,09498437,2015-5-15
4559,10521789,2016-4-15
4560,82802791,2015-4-20
4561,15956605,2016-5-11
4562,61835052,2015-5-17
4563,72205811,2014-9-16
4564,52246201,2014-5-17
4565,57607718,2015-3-22
4566,70232098,2015-4-2
4567,79396880,2015-7-16
4568,07203514,2014-5-27
4569,04218250,2013-12-26
4570,38308306,2016-6-8
4571,29660824,2014-12-16
4572,18158944,2013-11-22
4573,30277774,2013-4-19
4574,93534222,2015-2-12
4575,75577672,2016-8-2
4576,82980806,2016-1-28
4577,58514681,2016-3-21
4578,04071767,2016-12-26
4579,89909249,2015-1-20
4580,04145762,2015-2-4
4581,57134559,2013-12-10
4582,38487866,2013-10-15
4583,64684543,2013-5-11
4584,80256745,2013-12-17
4585,90683937,2015-4-0
4586,89805176,2015-10-18
4587,00974142,2014-3-15
4588,09091979,2016-8-22
4589,08143165,2015-2-6
4590,71339500,2015-11-16
4591,03010712,2015-1-24
4592,71818375,2013-4-11
4593,20615996,2015-4-6
4594,00573166,2013-11-3
4595,12047435,2013-1-18
4596,48567956,2016-2-2
4597,82026175,2015-12-19
4598,40830839,2014-11-26
4599,16377478,2015-2-0
4600,87917375,2013-9-11
4601,74356748,2016-9-25
4602,09034932,2015-9-21
4603,90790790,2013-9-12
4604,47276900,2014-7-22
4605,03905439,2014-7-4
4606,72435920,2013-1-23
4607,33483275,2014-2-15
4608,34605479,2014-7-16
4609,08840370,2015-9-0
4610,54994305,2013-12-6
4611,93834982,2016-2-8
4612,21235761,2016-12-24
4613,28130248,2014-9-23
4614,09848463,2013-4-13
4615,88749743,2013-11-28
4616,20686968,2013-8-5
4617,91763350,2016-11-8
4618,51685652,2014-6-23
4619,90655738,2015-11-5
4620,79662604,2014-2-9
4621,43334168,2015-3-4
4622,90666109,2014-10-0
4623,09848463,2013-4-28
4624,12820383,2015-3-22
4625,83617613,2013-2-28
4626,15800129,2015-12-7
4627,77113210,2014-5-20
4628,33434964,2015-5-3
4629,62694321,2016-2-24
4630,56221429,2015-3-26
4631,83508975,2014-3-14
4632,84916419,2014-3-17
4633,43244502,2016-1-17
4634,39765712,2016-3-1
4635,98800408,2016-1-4
4636,10513320,2014-7-7
4637,67017023,2016-12-12
4638,88700075,2015-4-11
4639,38481153,2014-12-24
4640,73813902,2014-10-21
4641,75845559,2014-4-21
4642,80417854,2015-6-14
4643,46956744,2015-3-20
4644,31841515,2014-8-25
4645,62364807,2015-8-26
4646,46988006,2015-8-6
4647,50755336,2015-4-5
4648,23814066,2014-7-18
4649,08632022,2015-9-24
4650,95377259,2014-12-3
4651,82759019,2015-4-9
4652,41523038,2015-6-5
4653,88579023,2014-7-27
4654,47476183,2014-2-9
4655,64591253,2013-11-15
4656,11453356,2013-1-11
4657,72549662,2013-8-9
4658,14598896,2015-4-6
4659,72256650,2015-1-15
4660,29340419,2014-4-6
4661,45482141,2014-7-28
4662,12225415,2016-6-26
4663,81417461,2016-2-24
4664,05619780,2014-6-25
4665,57366292,2013-6-23
4666,41764988,2013-6-18
4667,85647944,2014-11-25
4668,58499937,2014-1-20
4669,18940042,2015-12-13
4670,26271843,2014-3-19
4671,84863822,2016-7-12
4672,62327879,2016-12-4
4673,46152364,2013-7-27
4674,28076356,2013-1-10
4675,26249865,2016-8-0
4676,28359274,2016-11-3
4677,88625990,2014-12-0
4678,04076184,2014-9-24
4679,78688988,2015-4-24
4680,97161097,2015-12-16
4681,47699064,2015-7-9
4682,31626911,2015-11-22
4683,76519106,2014-5-22
4684,34031757,2015-6-22
4685,75509307,2013-11-28
4686,99127581,2016-2-22
4687,83610295,2013-4-2
4688,08910538,2016-8-22
4689,97044074,2014-9-6
4690,96336677,2016-7-27
4691,74604547,2015-8-12
4692,77018477,2013-5-5
4693,43484727,2016-3-21
4694,90562510,2016-6-18
4695,10922372,2014-3-3
4696,96568282,2015-1-0
4697,23530531,2013-9-23
4698,13275363,2015-10-14
4699,83752108,2013-10-22
4700,90295827,2015-10-3
4701,81883957,2016-2-3
4702,95638516,2015-7-28
4703,08845656,2014-9-18
4704,53105447,2013-1-7
4705,72071976,2013-7-22
4706,44688823,2016-9-23
4707,36422806,2015-6-11
4708,06512923,2016-7-20
4709,64880077,2016-1-4
4710,80473162,2015-8-17
4711,06498615,2016-6-13
4712,30887006,2014-6-27
4713,31355249,2016-10-0
4714,02414193,2015-2-7
4715,72652784,2015-11-22
4716,28481077,2013-10-3
4717,75489746,2014-6-27
4718,66636353,2013-12-8
4719,74082154,2013-2-22
4720,20505396,2015-9-2
4721,65728747,2015-6-6
4722,64629227,2015-2-17
4723,84791693,2016-1-8
4724,05270584,2014-3-24
4725,00860300,2016-6-4
4726,02429595,2014-9-24
4727,02944672,2015-3-20
4728,35230002,2015-4-12
4729,88764605,2013-2-18
4730,66636721,2015-1-24
4731,68954957,2013-6-10
4732,50270903,2016-9-21
4733,85544711,2015-10-20
4734,34059861,2014-4-12
4735,43570588,2014-9-3
4736,75722573,2016-7-13
4737,00050542,2016-10-2
4738,53848591,2014-10-9
4739,08632022,2015-5-17
4740,22191338,2014-4-6
4741,92679460,2013-5-21
4742,39074632,2013-11-22
4743,94848996,2015-2-1
4744,97602503,2016-7-9
4745,29791120,2016-1-25
4746,54722424,2015-1-5
4747,20972094,2013-3-21
4748,87653893,2014-10-13
4749,33339883,2015-3-26
4750,53440652,2014-12-4
4751,26559376,2013-6-18
4752,30814885,2016-8-23
4753,35000093,2013-11-18
4754,27085166,2015-10-17
4755,25479594,2016-5-24
4756,02277856,2015-6-11
4757,53935395,2016-4-7
4758,50755336,2016-6-21
4759,64799568,2015-6-1
4760,44404029,2014-6-0
4761,70051166,2016-3-3
4762,11422198,2016-2-27
4763,57445892,2015-6-24
4764,00050542,2015-8-7
4765,60524398,2015-7-11
4766,70495836,2016-3-17
4767,21416384,2013-1-25
4768,69451177,2014-4-7
4769,37823976,2014-2-24
4770,83920806,2015-12-24
4771,33623320,2014-9-5
4772,54227512,2016-5-13
4773,82983009,2015-1-13
4774,02930291,2015-5-2
4775,43493290,2013-8-17
4776,38626194,2015-6-8
4777,81853628,2015-5-11
4778,15845476,2016-2-11
4779,67482166,2014-11-13
4780,88189005,2015-10-21
4781,45283903,2014-2-28
4782,39804818,2014-12-24
4783,78660538,2015-7-27
4784,75883494,2016-8-13
4785,84412133,2016-1-2
4786,76870277,2014-9-18
4787,90713954,2015-12-25
4788,29774528,2014-10-28
4789,81242535,2015-10-25
4790,07004667,2013-10-23
4791,39346924,2016-11-0
4792,58298675,2015-9-8
4793,57325688,2013-4-6
4794,49612720,2013-5-16
4795,37761024,2016-9-13
4796,72416776,2014-2-15
4797,58791667,2015-10-9
4798,90499241,2015-9-7
4799,65197215,2015-1-24
4800,57976694,2013-9-23
4801,19692754,2013-7-12
4802,53569222,2015-3-7
4803,70471896,2015-7-24
4804,35773073,2016-10-11
4805,91933919,2016-12-2
4806,34098497,2016-6-12
4807,47343821,2015-4-21
4808,48409973,2016-5-1
4809,12313723,2016-2-14
4810,34909008,2016-11-17
4811,16903829,2013-11-12
4812,06526695,2016-3-11
4813,81289713,2014-3-20
4814,06857134,2016-8-15
4815,96859277,2015-2-2
4816,09002349,2015-8-10
4817,48860765,2013-9-3
4818,40524314,2015-7-18
4819,40448906,2013-12-28
4820,00894555,2014-12-2
4821,08650381,2014-3-25
4822,19662185,2014-12-3
4823,26221449,2013-11-12
4824,52007641,2014-6-8
4825,14108878,2015-7-10
4826,53407419,2013-11-8
4827,96261688,2015-6-10
4828,51900148,2013-2-3
4829,22995761,2016-3-18
4830,99519730,2014-10-9
4831,93604558,2013-1-27
4832,09980745,2014-5-25
4833,76539452,2015-1-10
4834,03624344,2015-4-13
4835,82310773,2013-6-13
4836,37247059,2016-7-4
4837,58487273,2014-2-11
4838,03475141,2016-7-28
4839,81088457,2015-10-8
4840,65009597,2014-12-19
4841,56840760,2016-12-7
4842,58678061,2015-8-8
4843,10396651,2013-7-6
4844,84399265,2014-10-18
4845,91215717,2016-2-11
4846,77844089,2016-6-0
4847,13214263,2015-2-7
4848,30909960,2014-10-27
4849,14355456,2014-4-17
4850,76075290,2015-2-17
4851,86445206,2016-10-8
4852,11509742,2015-5-4
4853,10458937,2014-8-3
4854,53040429,2013-1-11
4855,25264216,2015-9-23
4856,81377456,2015-4-5
4857,12125945,2015-11-24
4858,29146885,2016-9-5
4859,99590733,2014-5-23
4860,85552824,2013-6-24
4861,33016288,2013-10-22
4862,58217765,2014-1-26
4863,63464761,2014-12-12
4864,81377456,2015-3-26
4865,70606978,2013-1-17
4866,01845630,2014-12-11
4867,06064322,2016-1-27
4868,25775514,2015-9-14
4869,63980526,2014-8-1
4870,44322011,2013-2-7
4871,07475625,2014-5-26
4872,28062320,2015-7-6
4873,75302013,2015-5-1
4874,52554184,2016-8-8
4875,92476084,2016-9-24
4876,52623531,2013-1-6
4877,76499886,2013-12-23
4878,62682084,2013-3-16
4879,78188431,2015-2-8
4880,60113566,2016-10-22
4881,27065835,2014-2-24
4882,58067936,2013-12-24
4883,72668989,2016-4-9
4884,57762994,2016-10-0
4885,60544200,2013-10-5
4886,04642437,2016-1-28
4887,47925147,2014-12-26
4888,10860447,2013-3-13
4889,96512888,2016-12-12
4890,69625086,2015-3-17
4891,98227179,2014-9-11
4892,57202103,2014-4-23
4893,35748063,2013-1-0
4894,73935859,2013-8-7
4895,07024344,2015-10-1
4896,77960807,2016-9-14
4897,66700985,2016-3-12
4898,67706079,2014-2-14
4899,91710782,2014-5-1
4900,07811827,2016-1-24
4901,39950580,2013-10-27
4902,30822385,2013-7-22
4903,72149908,2016-2-23
4904,58234073,2014-2-22
4905,72058138,2013-1-12
4906,10482438,2014-6-15
4907,38147424,2015-12-7
4908,98251227,2016-6-19
4909,74090758,2015-6-20
4910,52998953,2016-3-19
4911,08385448,2016-4-16
4912,09432083,2013-3-26
4913,84441658,2015-5-12
4914,65130786,2014-6-20
4915,91970707,2013-1-27
4916,52902965,2014-11-24
4917,01693272,2013-2-26
4918,20042879,2016-8-12
4919,10514842,2015-8-17
4920,77587750,2014-9-25
4921,23055402,2013-2-11
4922,32487614,2015-4-11
4923,66510510,2016-11-23
4924,38884382,2014-8-25
4925,82395161,2013-11-5
4926,58476192,2015-11-16
4927,85191859,2014-10-16
4928,43215752,2015-8-1
4929,32981064,2013-8-16
4930,68068776,2015-11-24
4931,02359905,2013-10-23
4932,12474818,2013-12-25
4933,87408970,2014-12-2
4934,75672482,2014-4-8
4935,23906037,2013-12-5
4936,43655538,2015-2-6
4937,52998953,2013-10-1
4938,68221095,2016-9-16
4939,60406207,2014-7-14
4940,92887724,2014-1-3
4941,65125035,2016-11-4
4942,14682188,2014-3-17
4943,18639566,2014-6-18
4944,38143750,2015-6-16
4945,47246067,2016-8-11
4946,46864407,2016-9-18
4947,42981582,2015-5-12
4948,54319544,2013-1-21
4949,59464022,2016-4-1
4950,15550256,2014-4-0
4951,22278033,2013-8-10
4952,86210821,2013-6-20
4953,98742000,2013-3-21
4954,09066404,2015-1-21
4955,89969439,2013-8-5
4956,19688773,2013-5-22
4957,85112150,2013-4-14
4958,26661110,2015-11-20
4959,09556316,2014-12-24
4960,34005829,2014-4-1
4961,47646610,2014-8-22
4962,60388864,2016-3-9
4963,55205208,2015-7-20
4964,88527565,2015-9-0
4965,72038409,2016-9-5
4966,58897526,2015-9-1
4967,05226732,2013-2-24
4968,78171764,2013-3-5
4969,62363956,2014-9-8
4970,73458851,2015-4-17
4971,54994305,2014-2-28
4972,43086635,2014-12-16
4973,54743502,2013-3-7
4974,37944359,2015-9-19
4975,08335455,2014-8-6
4976,00574301,2014-7-5
4977,26897130,2015-3-27
4978,05817080,2014-4-6
4979,34266105,2013-4-19
4980,65622035,2016-9-16
4981,43630956,2015-3-19
4982,80852842,2015-8-9
4983,54741977,2015-3-23
4984,93492889,2013-9-5
4985,93792177,2015-9-25
4986,05575669,2016-1-20
4987,93905180,2016-1-8
4988,85802534,2013-10-25
4989,21850173,2016-8-16
4990,22977056,2015-3-17
4991,58036271,2013-12-5
4992,42981582,2016-7-18
4993,54961829,2015-11-0
4994,95874280,2015-1-16
4995,99556245,2013-9-17
4996,65622035,2014-7-14
4997,63042104,2014-3-1
4998,00949193,2013-12-3
4999,18220116,2015-6-5
