DNI_ponente,Cod_capacitacion
64380213,2628
63281207,459
89177853,1054
49877621,750
15956605,2323
96616836,19
34279422,1294
92489817,1260
09837994,2726
28190296,4546
10153087,182
94664919,4194
39155119,4017
66393767,673
02871078,2056
13931484,1834
97161097,2676
65521448,2028
84399265,4479
77710581,8
44793386,2642
57467128,2804
10442884,665
17187147,4025
45646672,2841
73494798,4597
99985056,1800
80192696,3702
19717431,2047
44705829,437
22953170,3656
49776393,140
01433502,916
10368373,2767
72509762,1299
37196534,3551
45739343,4155
20525778,4229
80319569,3123
85280964,916
71026658,3177
47306641,341
82363777,657
77169086,795
51057583,3419
81920383,3159
76844303,4855
20926107,1112
93351331,468
04735641,3872
77575401,3006
54876316,2061
61390262,1482
51765076,4686
92014709,897
76384496,3274
83162921,3819
62625280,404
53698911,4011
18697662,3532
87007670,136
16006893,2209
80345143,4991
12376093,2116
19128554,3552
94909556,1283
05316912,1115
24567407,1424
12156690,2338
15837779,4906
48668790,4416
33164133,14
66379287,4500
15956605,4064
16541869,4322
43428260,2293
65998416,641
42372307,4451
75084153,528
80921047,148
31550123,3907
49017650,3344
45694984,1127
16027513,3971
96925925,3583
77196731,3053
46794437,4762
53997110,2587
79558109,4837
35101705,4126
14227686,4249
42529356,4971
07115848,3627
32858312,3226
04231795,3693
41156296,940
39709472,4805
75518109,326
50252503,405
27308968,4398
65919476,878
21035168,3339
81920383,3222
77882993,2608
84124264,3931
19458803,4923
22694126,858
86515603,774
55912043,668
45271536,4993
21493415,2375
08432210,4665
86073623,1570
69669737,4465
54227512,640
64176078,3667
64398394,370
29865148,4864
70092280,4285
19154193,3003
74383223,1910
55816402,2748
70414756,4173
19395625,4958
90559333,2523
29257486,555
33550290,3589
28610382,4782
77167797,1564
56462240,4838
37487132,814
18101763,1428
95349559,3215
42359028,1128
60764354,1468
61773797,2069
15942018,4763
28752313,3851
60803310,1044
18895929,130
32939943,2817
27731412,1169
46194478,3611
68697903,4269
39173003,2903
98856766,3732
95031242,316
66898780,1254
79914931,4156
61157669,1033
05585836,4219
90737780,355
78262063,1976
20339266,4270
51377882,2072
03474306,2940
94337281,2791
67331176,2648
99764073,1414
24249764,4281
01524197,2377
21651902,4387
35755167,878
47528602,1226
29800073,729
16631878,2011
94581214,3065
77125171,1634
34869123,629
93478324,4415
24486459,3009
25670309,2591
44729465,2817
52213552,4906
23368463,3510
35260960,1253
87549831,1258
09289805,4933
35879062,3986
85373994,3523
43646314,4770
17762066,3719
77415141,605
56678209,582
12272277,2610
45313696,3936
56558448,3704
65850489,4124
31566908,4471
13973980,3457
48309391,2274
95208249,1573
75487938,1703
19805281,2021
89055367,4018
82129216,3109
46522798,2431
20966787,4328
77717688,3534
10770255,623
47317070,2611
51129065,4467
63931399,3791
39859136,542
50416105,1678
41156296,300
76276986,3710
18945020,2485
99347486,4731
38301821,2454
38130580,1402
73932232,3890
88346003,96
29533665,4575
05542498,833
70158611,2478
46470348,2462
81707574,2464
71852880,3241
57912210,2219
69395310,2006
97854051,223
28359274,2096
36727442,2481
90668902,3566
66798181,577
38288221,3203
01964184,2859
31105495,4038
35654133,4633
02554971,336
13115967,1019
84123646,1760
30005937,1755
92556677,2842
38712174,1272
54554470,4198
80135465,1916
82191693,556
50186167,3123
36415221,3389
90341976,3148
52756083,872
51825898,2595
25211918,4793
72168504,2485
29591802,691
73680367,632
23028453,4692
13547235,3805
60970336,2714
34778673,3735
43574348,4277
28657550,4560
80281511,2753
43789967,1661
07781473,4087
22322331,4086
96373924,2168
84727963,2573
81485690,261
55621949,4794
10158548,2619
81894933,1108
00939914,2814
00344375,1198
77631458,2694
70958717,3793
43523228,1938
24862482,4510
24992023,2388
69785248,3538
56642869,3684
45234326,2787
64664405,3362
25960735,517
14131053,3123
20432820,2280
00053891,2090
38254665,4406
70993783,4653
20672493,1784
03959675,1890
72652784,2023
04521808,283
47662943,1224
45113201,408
77502688,500
71612889,1442
15490341,2648
28104613,1352
66782185,4780
13302685,4829
32339022,2922
39804818,1800
14065879,3175
46905646,4285
25003839,1504
12318937,1889
72909653,1356
19761061,1413
30474229,1197
83951389,46
65035993,2266
37614057,1336
10325161,2645
90520751,784
97033156,4869
70202440,837
53206251,3884
45726147,120
11453356,1794
37296455,3371
00944316,1932
27732536,3178
03284087,3785
79372485,3572
63427508,2766
54322048,3031
20051562,2811
01658319,2651
20731923,4761
31301908,585
83312209,401
75043474,3773
95501497,1763
27006178,1345
27722930,1002
00093380,3207
43197069,1329
37964858,2575
67188698,978
76294280,2801
72185686,1118
39229401,1480
12816851,2904
01505664,737
83891192,3920
21522942,3647
35304911,4096
17810332,4959
42981582,4018
34909008,2120
62248335,2373
24237096,4308
20025149,3066
26071317,1521
73703922,3031
81839792,492
14941061,154
69820748,4431
41988152,1104
43929090,3428
33352482,2843
36100597,698
33082027,849
70976229,1855
04033002,3314
15651555,1240
17965894,656
03436176,2094
83162921,2432
77829632,4118
89601449,2937
89641720,2317
70931320,2934
02410914,3855
99183905,4622
51131498,1767
22719979,711
17779723,3461
72904008,827
53729138,4132
00903006,645
38602819,2533
57754640,2273
50441833,1375
74703556,4595
52834732,2872
72506338,2807
67284824,3329
50646335,4643
44954813,1132
95851134,819
11241441,4434
26071317,3069
00379646,795
60010921,4565
64081605,742
67845583,1652
27356599,4215
03426162,607
40723422,4982
82918121,3787
59214027,440
33240098,748
19050577,3687
61243760,3657
70258026,2360
65284186,424
35377527,3711
95557359,2395
42179365,94
69422739,786
23324249,4874
52212030,463
19250706,2715
29457294,4679
42769157,3978
17976855,4608
10241221,1412
07197463,4539
28807458,3452
27482902,1271
19745057,376
01703371,311
06684972,1541
01227853,4947
31038801,1018
01536166,3823
31987893,4524
70780291,1333
49521832,3061
17187147,3993
97190463,830
40694159,4161
59269167,309
23640705,46
91981660,4600
21670234,926
37556720,4365
69213859,4065
36498140,1648
65823035,245
33764638,1097
26497515,4911
58321892,1058
60083345,1917
35031868,3609
09056218,3863
24784362,4511
96537516,738
78243649,4429
56465832,4934
25127046,3453
54184034,4007
45371719,4801
91042296,1428
72427458,4788
76910146,1820
85871426,3445
83301558,4211
31693543,4327
54774270,1328
32305588,2038
64142515,1432
81363481,920
44701361,4073
76658844,4306
10030466,732
57903553,2571
26744261,3282
87007530,515
92346544,1526
08039928,4088
43183506,2540
33979501,1429
00244550,3389
46516429,583
58700756,1397
61982569,2613
21409082,1874
34595258,1351
93946218,3883
85759947,1307
61605803,4769
81811882,2058
93761155,3956
06282399,465
35434721,4228
88197329,3829
71776830,3439
19458803,1224
58894128,2367
10968275,4250
00903388,781
31255081,2946
80440446,1748
42372307,1308
15412707,2659
66282035,2951
33599254,4198
63082791,1831
13189164,3935
98421774,4989
34930871,3202
74994430,1285
19792731,428
04189196,2526
42938066,2021
92727657,4265
92810981,1343
80201550,3163
81773852,4213
97298755,1427
23297157,3438
40089148,653
64811159,741
26389146,3495
44921476,2486
15651555,4192
43352821,3654
93960838,1386
46732503,691
77747381,4583
33932035,3392
26379017,1867
55482804,3763
72866129,530
21993116,853
56873890,2554
45726147,2689
76794137,4633
71672172,4748
07788033,810
71050002,2965
82578156,4275
68293223,1832
24992023,2054
05369189,925
86924818,1588
36779014,3189
06682403,404
13905407,4838
95360451,3986
75633869,4244
86644763,4039
20770974,2451
28728306,3067
71534844,4505
59165458,786
60728350,233
38751658,441
60189432,2074
87069672,941
88878607,1837
56948451,3668
94564101,3688
56206623,1036
73589835,2711
53827084,1922
75498236,2914
15988174,241
41736602,2338
71782755,269
78182488,4890
10561307,665
35097530,2469
57248393,3541
54542708,4954
89969439,247
87474244,4715
10699786,4523
58391682,692
10699786,4634
26310144,1933
04859078,1711
56965782,221
77444973,4268
15027391,2964
72532144,754
49551802,1946
76038851,2978
64176078,230
53573735,1663
83194242,3705
15959303,4680
53403244,2179
96759450,3176
62492314,2466
29193568,3979
56447849,2070
37802962,1950
70976229,3994
64051764,1203
18524788,2109
40723422,1165
00339220,2433
47596219,4822
24364052,2015
71199394,551
77075144,4749
16377478,1845
34909008,2139
41633227,2503
46787505,4183
80167399,1709
53689093,3524
88134289,1249
09738075,4879
97215780,829
62893968,3465
40232951,2395
76251921,2490
15708458,4913
35099269,3703
02069323,2931
52772078,2049
72459399,3084
28321696,2502
61678275,146
51467745,3422
88947261,643
72003383,1868
87554814,2169
56415986,696
37281349,1439
22327661,2697
19845476,1412
04483734,1051
35075597,2397
24061335,3142
75325523,911
71394013,2809
35762054,732
61773797,936
85282869,3348
55885314,438
70275294,4009
88583601,2235
51069702,405
87408970,529
84910981,4797
81845027,2030
29651850,4766
78517395,3886
35467121,541
39094878,196
61159093,4924
07981577,1800
81765073,4668
01155394,591
26498773,4799
13791789,3360
91854220,4688
00364617,4987
84046553,1231
01585212,3290
46231306,95
52957087,3589
43133414,4754
45275621,4729
86150680,2208
02980602,4452
43315120,634
34266105,493
60429865,1693
22277024,4670
41580304,3466
08570149,300
42656064,2682
94818679,4599
72824868,3509
81669576,1293
34138079,914
50047524,1170
86445960,3709
59944301,3668
38472566,3528
48378868,4403
55149620,2076
99742344,816
81976494,3685
01964184,1613
64984635,1221
36484988,1657
44672667,4906
12420940,4168
02359905,1850
11350806,4723
17417649,343
80193568,4784
46194478,4496
35773073,1322
97298755,628
00341362,4890
22843306,3326
89438142,4178
94775168,2545
73047111,4162
35419846,410
02381424,4021
72814631,4779
37467086,1435
69794779,2
86623764,745
02061112,1108
89678050,749
67551412,1686
04054529,1333
37018501,501
05610058,1372
78016425,1930
70378842,838
47532862,2694
99676863,945
08223637,3523
48911611,2476
14517234,859
37700560,4932
82663462,2774
15507394,3910
47499529,2560
56430175,2190
13218182,4435
91179159,4265
51195166,1099
86381648,3764
98127632,3892
02860341,208
43203464,955
78270123,2395
37018501,2471
42089012,4134
08503787,1487
36953580,1895
06682403,2448
71295215,4495
61678275,1816
81769305,1959
28674647,1561
60619154,2541
92514404,4566
59529807,3393
97190463,2260
98605895,2748
79280940,1106
43778909,399
52515460,2719
00468997,4611
35208096,1303
82195924,4819
04145762,2311
83025407,112
51370213,3703
44659284,3083
29596157,2352
17976855,628
59512759,3282
08776690,1728
62625280,2622
08608037,2814
99173977,972
55013768,9
34410357,450
20581969,4249
15424276,2478
01785493,3210
23971482,1086
78589732,1621
10919463,3098
18054334,2758
05959379,1681
10308822,3720
19286807,2408
15507394,4561
36709983,2628
67337566,2815
86296676,3293
60824598,3643
99185549,3797
54362540,3202
85236627,4664
16295067,3769
70235356,2438
04042002,3244
86621893,2798
92168721,2338
36280578,740
31312491,3498
94392240,4210
72420366,2235
12241642,1788
18220116,1791
89694054,4226
19717431,1529
61054106,1031
18636166,3355
75628132,3847
82317092,4150
67343323,218
01155394,3174
39766565,4748
86943670,200
28489126,2923
99395525,2693
74324266,1758
81609590,325
07223346,1330
99191095,1332
59864121,2551
93506813,1284
64591253,3945
14723639,631
57670987,4467
86144909,4078
80991704,3528
92863330,4054
09038875,4118
26514752,1469
94486656,4304
32128191,1879
10817186,443
77709400,2313
97161097,4321
45453551,3683
01170220,2859
11509742,3159
04357834,2311
88700075,948
93351331,1276
55621949,1464
07518057,4984
61114575,784
20766930,2476
30171522,3847
65424142,2769
91722917,547
26022720,4283
17949165,4986
68566457,2858
01688050,1829
31067557,1341
71520384,225
48086875,1483
64216422,430
76478398,2553
69244772,267
43489938,116
18602741,4343
56447849,3305
44177732,725
71808170,269
59572834,639
80116216,485
02641037,4509
86021528,1999
48725983,1765
82172173,2679
12027144,3344
93619297,4517
03405875,4625
99488245,3373
76313079,2311
67490724,943
34682673,3786
84494770,1196
09717822,3027
05721031,2135
66752943,2371
43191909,3348
70512489,3669
75043474,4571
30688261,39
15418513,3777
61421264,4116
00364617,4861
97830078,1716
68697903,1337
04370752,4428
56974775,2033
97596362,4233
12300037,4077
14145827,1048
92203634,4983
10996812,185
89062953,1651
84315301,30
43400068,1993
68896311,1176
00339220,1156
37453013,417
02980602,1737
06064322,1956
71633953,3865
34536501,1707
48825977,2302
27693295,480
89852480,2257
59554449,3944
91551904,1299
24332536,572
78188662,4336
60184598,525
32166867,2024
48668790,3451
87718081,4698
34635931,3255
53753043,58
64771843,862
35734707,4300
24806163,1173
16346226,2566
43033413,4334
50076032,4534
89177853,2064
64523437,3759
45145197,3785
91215717,4592
79238493,776
02685484,3716
77654604,2501
04395585,2152
51660786,1203
85808042,2320
86945330,1133
69636364,3691
89832758,926
00944316,313
40295901,1080
66976887,3538
21927710,681
69493486,3486
40076286,1745
49017650,2833
29457294,2398
82195924,4454
71398083,1316
49930731,3360
64795903,169
63473455,2289
62732423,4
59338621,4961
59731102,2237
60163620,1191
83307508,2826
84442308,4166
76859560,3380
84139304,678
81704835,3434
87005683,3999
74594946,1412
85081724,2085
50382606,1412
68912359,1600
63837801,2478
22327661,4235
02301487,1221
70353549,4765
47175497,3527
69557324,4480
63686316,2039
32078046,1213
89660530,4003
74324976,1896
54582820,3106
01680807,4622
30168084,701
00959294,3599
84654321,3505
51130852,1398
06010594,1793
61151697,1169
72683554,2535
04591474,2825
25211411,3244
10814021,3768
82627532,2304
72909239,2054
21183175,3224
22085811,96
73605066,1198
84916419,2200
62514858,2778
56846269,1717
52516453,3704
66701349,4970
89063536,1454
50122069,4864
76650618,3427
67168890,2755
33694858,1347
15982406,4658
69176323,1504
73298317,1310
63968434,2014
65406746,2410
05226732,2478
67777816,1465
61478935,1763
60717089,2892
70824091,1298
49222615,3668
95449604,354
46379299,4445
85810801,3927
20141110,3156
78645277,3724
90311371,278
74664034,878
19414016,1309
25462901,699
06515981,2458
64771843,4683
13115967,3434
62480056,2105
37812352,4617
57415655,1892
90148499,3860
72973894,874
82915089,3732
39682386,507
77970926,76
94958083,1055
13374333,2164
44703471,4646
48464723,2531
78142303,3546
67824358,4875
21815801,264
13336932,2379
84511390,2339
36110126,3477
57198783,2985
98737349,2831
21455323,3348
71511448,3661
37556720,4804
38706179,790
63536383,3147
82532372,498
59644824,2781
61757021,4492
56887284,3018
99395525,908
47300957,4029
55798087,2003
05547882,1635
70495575,1952
35672887,523
76652948,4832
97591496,2699
71050002,4078
86482357,4935
92889701,1067
25669572,4175
89678050,2229
66294080,4594
72666988,4635
90987449,1088
14311212,3598
42488514,182
10054192,2838
29115929,139
90661656,2790
87631886,926
85067743,885
96161761,2468
18861782,2480
24627711,3887
72775132,1839
85241184,1465
87853756,1371
31591952,2141
36126671,2728
51264279,2902
13785847,1051
90767030,4633
08896430,1254
19200371,1383
07781473,1786
34846251,3019
51503294,3638
56698640,1690
16399619,595
82317092,2371
47999365,4992
36824371,4206
78519548,1248
61775631,2371
71387680,929
63475040,1656
19894913,4710
65095918,2221
49263802,3765
61541793,1361
40785351,2266
34869123,2278
96053956,3924
64835272,4727
98392237,897
32209196,4658
56072929,935
96228007,2254
12047435,212
73364300,3864
34284575,2602
96033604,4473
78735589,865
03296265,4630
41107878,3002
77771816,2885
85497080,3076
62176856,3877
17949165,483
70167846,4223
44490315,2055
87890598,4975
53868681,4098
51070233,2877
71658956,4558
88189005,3155
77838158,3614
71672172,825
26442461,3378
05682411,462
35564383,2799
81871759,4353
06964569,1215
79301679,4227
65426691,3186
75910259,784
07659276,3684
37915154,4583
40910360,4340
12825936,3444
76483210,4203
15376017,3762
84210285,1931
48670721,1
50755336,1395
11422198,3041
22694126,164
44793386,69
07947939,1976
01361776,4430
79874956,451
75197841,3108
31356424,2325
32783041,1917
23825166,1505
13302685,4619
11219926,3312
15883325,2581
02802694,4322
05367916,1904
42984152,4399
69751951,4912
06536535,3692
98730433,2294
70732764,3334
90610756,3535
56672714,4643
26709170,2920
94054241,2040
05062834,1338
04972533,2902
47411076,3309
44253925,692
95981174,4161
24099716,4825
72233821,731
48687165,2362
70398800,139
17323846,3329
49750451,4427
69691423,511
21243929,1800
10883510,958
62996776,3475
09258058,2261
63024509,4247
05689316,3476
02381424,4081
71154624,4799
36977524,4182
99827222,2011
58585392,3849
16631538,1909
20972605,3132
19866070,2774
43662384,4605
45551915,1873
31566888,4792
40215638,2477
51347872,3534
40403711,2137
97033156,2605
68833746,1690
86932326,4781
60403323,2632
79738836,1114
10308822,229
74709701,1720
80482079,303
40820823,80
19675811,115
40409549,2715
99300966,2442
57912210,3877
85862443,3479
61725092,1009
06407349,1545
68839433,1230
50400725,1652
39709472,1077
55158569,1327
79695514,1631
48085479,4858
