DNI,nombre, Apellido_Materno,Apellido_Paterno,Fecha_Nac,teléfono,sexo
70000451,Abby,Miller,Martin,1997-9-19,64797393,M
70000452,Dorinda,Thompson,Johnson,1996-2-23,34564746,F
70000453,Ely,Moore,Jackson,1970-9-13,36573392,M
70000454,Leonard,Davis,Thompson,1996-11-23,98843296,F
70000455,Lassie,Thompson,Williams,1991-8-14,34371578,M
70000456,Davie,Anderson,Martin,1986-10-28,94856165,M
70000457,Shandra,White,Miller,1987-10-10,56854871,F
70000458,Levina,Thompson,Williams,1971-6-24,41115619,F
70000459,Bernice,Garcia,Jones,1975-12-12,45227374,F
70000460,Burl,Miller,Garcia,1981-2-22,93273432,M
70000461,Demetri,Brown,Anderson,1996-4-27,27916633,M
70000462,Hildegarde,Moore,Jones,1974-6-23,39726968,F
70000463,Stella,Moore,Thompson,1972-10-2,62353885,M
70000464,Ethan,Martin,Davis,1990-2-10,51923596,F
70000465,Phylis,Rodriguez,Rodriguez,1995-12-24,75577555,F
70000466,Levi,Williams,Anderson,1975-11-25,91381339,F
70000467,Hans,Taylor,Martinez,1975-3-6,71698151,F
70000468,Larry,Moore,Anderson,1997-7-10,67665687,M
70000469,Deeann,Taylor,Johnson,1986-10-5,17147859,F
70000470,Hampton,Lee,Garcia,1995-3-11,48492767,M
70000471,Jalisa,Jones,Thompson,1987-1-14,35748291,F
70000472,Antwon,Lee,Jackson,1989-7-24,97137971,M
70000473,Jorja,Rodriguez,Johnson,1980-7-26,79221131,M
70000474,Manuelita,Thompson,Davis,1977-1-16,49621317,F
70000475,Tanya,Lee,Lee,1994-8-19,97828892,M
70000476,Ela,Garcia,White,1995-7-26,17166866,F
70000477,Desi,Taylor,Jones,1982-5-19,68547226,M
70000478,Mina,Williams,White,1970-12-12,11984547,F
70000479,Dalia,Lee,Miller,1989-9-13,72713522,M
70000480,Ernestine,Miller,Jackson,1999-10-23,68854386,M
70000481,Terrie,Taylor,Wilson,1998-2-12,46186115,F
70000482,Verlie,Garcia,Thomas,1996-5-9,48231638,M
70000483,Ione,Anderson,Williams,1974-10-8,48425825,F
70000484,Ainsley,Brown,Wilson,1975-3-28,69589522,F
70000485,Ryan,Miller,Taylor,1990-6-19,78519969,M
70000486,Garland,Moore,Anderson,1984-9-19,68514435,F
70000487,Christal,Anderson,White,1986-10-25,51699675,F
70000488,Tripp,Lee,Martin,1974-4-3,44862375,M
70000489,Margaretha,Miller,Taylor,1979-8-28,66394231,M
70000490,Latrice,Martin,White,1991-1-18,74867965,M
70000491,Betha,White,Davis,1982-1-20,36453746,M
70000492,Enos,Anderson,Williams,1995-6-19,93276849,M
70000493,Akira,Wilson,Martinez,1973-5-5,18241214,F
70000494,Aura,Thompson,Martinez,1988-3-7,43259612,F
70000495,Denice,Moore,Jones,1997-11-2,38523631,M
70000496,Gillie,Jones,Jones,1990-10-3,78761522,F
70000497,Beryl,White,Garcia,1995-6-4,22671813,F
70000498,Brandon,Thompson,Wilson,1989-6-25,11677626,M
70000499,Katlyn,Williams,Garcia,1994-7-5,55329179,M
70000500,Shelton,Martin,Brown,1984-6-26,41177537,F
70000501,Alani,Martin,Jones,1997-4-13,32651568,F
70000502,Jenni,Jackson,Anderson,1970-6-23,87794244,M
70000503,Carson,Rodriguez,Anderson,1993-11-13,51613748,M
70000504,Johnson,Smith,Davis,1988-4-27,52998311,F
70000505,Renee,Wilson,Brown,1994-2-2,21978322,M
70000506,Tilman,White,Miller,1982-5-0,89286887,M
70000507,Deann,Wilson,Wilson,1990-7-10,92476298,F
70000508,Carleen,White,Thomas,1976-1-4,49865521,M
70000509,Harlow,Garcia,Jackson,1988-5-3,11425742,M
70000510,Abdullah,Garcia,Lee,1994-1-25,93966217,F
70000511,Margaretta,Martin,Jones,1986-7-11,49351692,M
70000512,Clarance,Rodriguez,Davis,1993-8-28,32517195,M
70000513,Debbi,Wilson,Garcia,1993-1-0,54766626,M
70000514,Tamica,Davis,Anderson,1982-12-10,36556134,M
70000515,Cletus,Johnson,Thomas,1995-2-22,13788347,M
70000516,Delphia,Moore,White,1981-6-2,16441741,F
70000517,Geno,Lee,Thomas,1998-11-23,42217818,F
70000518,Alexina,Martinez,Jackson,1973-1-25,95718559,M
70000519,Otha,Martinez,Jones,1991-7-20,65353733,M
70000520,Obed,Anderson,Johnson,1992-6-4,48616241,M
70000521,Evita,Rodriguez,Jackson,1992-10-26,64769949,M
70000522,Jacey,Martinez,Rodriguez,1979-11-18,88736349,F
70000523,Rylie,Garcia,Garcia,1991-11-1,67732625,M
70000524,Beatrice,Davis,Smith,1987-12-23,42814416,F
70000525,Elenora,Thomas,Martinez,1974-9-12,15877916,M
70000526,Ott,Wilson,Garcia,1987-7-22,98657767,M
70000527,Harrie,White,Thomas,1996-7-9,35729288,F
70000528,Vick,Lee,Garcia,1979-11-3,55919675,F
70000529,Everette,Jackson,Moore,1982-7-4,71449147,F
70000530,Albertine,Thompson,Martin,1988-8-7,81781627,M
70000531,Elda,Jones,White,1986-3-16,96217111,F
70000532,Wheeler,Jackson,Williams,1999-1-20,93868819,M
70000533,Sydnie,Williams,Brown,1979-5-10,55673473,F
70000534,Vara,Wilson,Miller,1970-1-4,23386146,M
70000535,Anissa,Thomas,Wilson,1986-7-24,49516741,M
70000536,Lara,Davis,Smith,1998-7-0,26122794,M
70000537,Blake,Martinez,Jackson,1971-6-0,44492963,F
70000538,Joanne,Lee,Lee,1989-4-22,95914253,M
70000539,Verlon,Thompson,Lee,1974-11-2,49258333,F
70000540,Vergie,Rodriguez,Wilson,1998-6-19,53441835,M
70000541,Lenwood,Thompson,Thompson,1990-3-3,67372174,M
70000542,Sherree,Thomas,Lee,1984-6-28,75729579,F
70000543,Roni,Anderson,Martinez,1978-10-21,54778665,F
70000544,Eldridge,Taylor,Williams,1974-3-9,45584241,F
70000545,Jacquline,Jones,Smith,1995-4-10,51597361,M
70000546,Jefferson,Williams,Martin,1976-9-19,14943354,F
70000547,Classie,Martinez,Thomas,1976-4-3,89139655,F
70000548,Desean,Moore,Moore,1976-6-28,55528731,M
70000549,Lorrayne,Johnson,Jackson,1975-2-6,78251116,F
70000550,Leticia,Williams,Davis,1981-6-17,45596148,F
70000551,Memphis,Williams,Martin,1973-2-16,32145835,M
70000552,Candi,Brown,Moore,1999-10-26,94923395,M
70000553,Osa,Martinez,Williams,1988-9-11,15116566,F
70000554,Benjamen,White,Johnson,1977-6-27,93662781,M
70000555,Cammie,Williams,Johnson,1975-5-22,45843269,F
70000556,Michael,Moore,Thompson,1998-3-26,76142989,M
70000557,Berenice,Brown,White,1994-11-8,66947333,M
70000558,Jace,Martinez,Thompson,1993-10-21,18489577,F
70000559,Adelia,Anderson,Davis,1977-2-26,57348141,F
70000560,Shaquita,Taylor,Wilson,1971-2-20,91138954,F
70000561,Melinda,Martinez,Williams,1974-5-24,57189883,M
70000562,Brantley,Miller,Smith,1974-1-11,91393868,M
70000563,Margarette,White,Jackson,1976-11-10,74972839,F
70000564,Dayne,Lee,Smith,1974-2-20,41867843,F
70000565,Paulina,Taylor,Thompson,1999-1-9,47632714,M
70000566,Suzann,Jackson,Johnson,1985-9-15,23896667,M
70000567,Doll,Garcia,Thomas,1991-12-25,65297366,F
70000568,Alwin,Williams,Anderson,1986-4-12,36423758,F
70000569,Jaycee,Garcia,Smith,1995-12-9,63772375,F
70000570,Macel,Johnson,Johnson,1970-10-25,57566838,F
70000571,Jajuan,Jones,Lee,1986-2-12,54818915,F
70000572,Markell,Martin,Smith,1982-11-20,34989341,F
70000573,Davion,Lee,White,1997-2-2,59527317,M
70000574,Judah,Miller,Smith,1973-4-3,35291924,M
70000575,Tyrik,Martin,Thompson,1998-10-7,91352879,F
70000576,Drusilla,Lee,Martinez,1990-8-17,28938927,M
70000577,Otto,Johnson,Martinez,1999-8-8,32644722,F
70000578,Gustaf,Martin,Williams,1987-2-10,56646248,M
70000579,Agustus,White,Moore,1997-1-16,44997358,M
70000580,Lauri,Thomas,Lee,1971-5-10,64298589,F
70000581,Thursa,Brown,Martin,1996-2-11,62251983,F
70000582,Casie,Anderson,Smith,1979-12-2,42138886,F
70000583,Haylee,Johnson,Thomas,1972-8-21,13517593,M
70000584,Sanjuanita,Williams,Moore,1977-8-5,83983551,M
70000585,Hollie,White,Garcia,1992-11-4,81631267,M
70000586,Foster,Jackson,Rodriguez,1990-12-23,57126378,F
70000587,Roxy,Williams,Moore,1981-4-5,58912725,F
70000588,Mya,Thompson,Smith,1992-12-4,34936343,F
70000589,Nasir,Rodriguez,Miller,1989-11-8,23291163,F
70000590,Hazen,Thomas,Martin,1970-10-15,24214537,F
70000591,Jeramiah,Williams,Jones,1981-4-14,84573676,F
70000592,Kandace,Moore,Rodriguez,1981-4-7,74164515,F
70000593,Arthor,Martinez,Williams,1971-7-9,57494452,M
70000594,Armani,Anderson,Brown,1990-2-26,73778896,F
70000595,Florence,Martin,Brown,1980-10-5,62312724,F
70000596,Micky,Rodriguez,Garcia,1993-3-19,36272951,M
70000597,Miesha,White,Rodriguez,1976-3-18,79587458,M
70000598,Rebeca,Smith,Williams,1995-8-21,25232114,F
70000599,Jacki,Thompson,Taylor,1990-4-3,56774426,M
70000600,Eugenie,Anderson,Martin,1989-3-6,94585485,F
70000601,Tammy,Martin,Miller,1987-1-5,16884995,F
70000602,Malaki,Miller,Smith,1991-1-15,73399715,F
70000603,Gladis,Smith,Wilson,1974-8-4,81556645,M
70000604,Codi,White,Jones,1997-8-10,67394965,M
70000605,Chas,Thomas,Jackson,1991-6-14,84418943,M
70000606,Winthrop,Wilson,Smith,1995-12-11,81599683,M
70000607,Gino,Brown,Jones,1974-3-0,83621215,M
70000608,Amaya,Thompson,Jackson,1976-2-26,83712668,F
70000609,Lucindy,Jones,Thompson,1984-6-18,51189299,F
70000610,Beda,Moore,Martin,1973-4-12,19559485,F
70000611,Merrily,Wilson,Brown,1985-10-6,33741639,M
70000612,Joselin,Garcia,Lee,1999-5-21,53778486,F
70000613,Wess,Lee,Taylor,1972-9-7,26687657,F
70000614,Grover,Jackson,Rodriguez,1996-12-24,17154681,M
70000615,Stoney,Thomas,Moore,1990-8-4,13569992,F
70000616,Furman,Williams,Lee,1996-11-16,49624762,F
70000617,Giovani,Jackson,Martin,1971-12-6,81515494,M
70000618,Josie,Moore,Taylor,1970-6-8,71711176,F
70000619,Daron,Thompson,Anderson,1995-1-18,77327757,F
70000620,Lionel,Rodriguez,Anderson,1999-2-22,45815889,M
70000621,Asa,Garcia,Miller,1972-5-24,62563335,F
70000622,Mark,Moore,Johnson,1970-9-19,86864149,M
70000623,Guido,Brown,Williams,1975-10-26,83348568,M
70000624,Laverne,Jackson,Brown,1980-11-3,13266377,M
70000625,Verlene,Rodriguez,Moore,1988-12-20,68182725,M
70000626,Sylvania,Lee,Jackson,1989-4-7,11137732,F
70000627,Shantell,White,Rodriguez,1991-7-6,51847718,F
70000628,Ari,Jackson,Davis,1989-2-1,87587939,M
70000629,Raul,Garcia,Davis,1983-9-23,62755423,F
70000630,Johnson,Lee,Garcia,1995-7-13,95831322,F
70000631,Chelsea,Lee,Moore,1975-7-15,69142372,F
70000632,Nickolas,Anderson,White,1985-7-26,95467286,M
70000633,Linzy,Thompson,Anderson,1993-4-23,19913848,M
70000634,Eloisa,Thomas,Thomas,1990-7-23,17923632,M
70000635,Mertie,Davis,Davis,1974-12-0,21281362,F
70000636,Dino,Thomas,Taylor,1984-2-0,73564695,M
70000637,Vito,Martinez,Rodriguez,1985-10-21,36244968,M
70000638,Arlo,Brown,Jones,1992-10-0,92337587,M
70000639,Carrie,Garcia,Jones,1996-8-21,74667962,F
70000640,Vince,Anderson,Jackson,1972-1-19,74216854,F
70000641,Kelly,Moore,Moore,1979-7-4,35682465,M
70000642,York,Miller,Thompson,1991-12-11,74862426,F
70000643,Salome,Lee,Martin,1990-11-14,91557663,M
70000644,Virgel,Jackson,Thompson,1981-2-26,72255377,F
70000645,Jesse,Garcia,Martin,1999-11-28,94547273,F
70000646,Wylie,Thomas,Thompson,1972-7-8,74697222,M
70000647,Payton,Garcia,Martin,1976-4-22,19251647,F
70000648,Levern,Williams,Smith,1970-11-27,86633122,F
70000649,Vernal,Lee,Johnson,1992-5-0,89174837,M
70000650,Dicie,Johnson,Garcia,1986-4-15,19362543,M
70000651,Tressie,Garcia,Jackson,1998-11-21,56934396,F
70000652,Junia,Martinez,Martin,1983-11-22,42345288,M
70000653,Loria,Wilson,White,1982-11-10,49131239,F
70000654,Pierre,Thomas,Martinez,1973-1-20,26339726,M
70000655,Brayden,Thompson,Rodriguez,1990-2-4,43443455,F
70000656,Finn,Johnson,Jackson,1996-3-0,88781633,M
70000657,Jameel,Johnson,Thomas,1972-12-11,46889122,F
70000658,Amber,Smith,Williams,1972-11-20,87755598,F
70000659,Rayshawn,Wilson,Martin,1985-4-23,94562342,F
70000660,Miley,Brown,Jones,1996-6-12,35879126,F
70000661,Jaeden,Jones,Smith,1998-9-14,45178193,M
70000662,Elva,Martinez,Brown,1997-4-0,31817689,F
70000663,Onie,Martinez,Rodriguez,1976-12-16,11585162,F
70000664,Duke,Garcia,Martin,1975-6-18,53631489,M
70000665,Takisha,Williams,Thompson,1971-7-16,25743949,M
70000666,Stacy,Lee,Jones,1992-2-26,57429436,M
70000667,Leitha,Thompson,Garcia,1991-11-23,14367652,F
70000668,Ricky,Thomas,Rodriguez,1973-2-21,41359192,F
70000669,Cielo,Miller,Jackson,1970-9-1,23458182,M
70000670,Pink,Lee,Martinez,1981-11-4,62667344,F
70000671,Marge,Rodriguez,Martin,1973-5-22,42354952,M
70000672,Deryl,Davis,Miller,1980-12-22,19446869,F
70000673,Carri,Williams,Williams,1991-2-13,92816299,F
70000674,Ana,Garcia,Lee,1979-7-6,63176443,M
70000675,Winston,Williams,Garcia,1980-11-10,82442768,M
70000676,Lolita,Garcia,Martin,1980-8-22,32719351,M
70000677,Laddie,Martinez,Miller,1978-3-25,35248224,F
70000678,Mira,Johnson,Williams,1977-4-19,37597299,M
70000679,Loriann,Garcia,Anderson,1982-3-0,13524235,M
70000680,Jailene,Miller,Thomas,1986-3-18,76293912,F
70000681,Torrance,White,Smith,1983-9-25,29852142,F
70000682,Erle,Anderson,Martin,1979-4-1,22928917,F
70000683,Burns,Williams,Johnson,1970-10-6,97559653,M
70000684,Liz,Brown,Martinez,1984-9-2,13894672,M
70000685,Manley,Thomas,Brown,1985-3-4,23875718,F
70000686,Rosaria,Anderson,Martinez,1999-2-0,69149476,M
70000687,Haylee,Johnson,Davis,1993-9-1,63659197,M
70000688,Reason,Williams,Johnson,1980-8-17,32143757,M
70000689,Valentino,Rodriguez,Lee,1985-8-7,49372271,F
70000690,Dagmar,Brown,Anderson,1991-8-2,63274248,F
70000691,Fayette,Anderson,Brown,1971-9-9,27444532,F
70000692,Aimee,Moore,Lee,1971-9-7,16491722,M
70000693,Nakita,White,Brown,1974-9-17,67379722,M
70000694,Levar,Jones,Miller,1973-2-16,88337378,M
70000695,Roxann,Lee,Garcia,1996-3-17,89717658,M
70000696,Amarion,Martinez,Williams,1983-9-9,68968495,F
70000697,Vester,Jackson,Williams,1999-9-22,94262827,M
70000698,Romeo,Rodriguez,Smith,1975-11-15,17271729,F
70000699,Chelsey,Williams,Miller,1988-11-0,75581649,M
70000700,Lanette,Garcia,Brown,1992-5-6,63951932,M
70000701,Adrien,Rodriguez,Taylor,1991-9-18,94542373,F
70000702,Tula,Jones,Wilson,1973-12-7,93268231,F
70000703,Carra,Thomas,Jones,1981-7-24,39461465,M
70000704,Erlene,Rodriguez,Lee,1996-8-16,94289783,M
70000705,Loree,Garcia,Thomas,1999-2-13,73216922,F
70000706,Lilly,Thomas,Moore,1976-10-2,44763711,M
70000707,Rutherford,Anderson,Martin,1982-5-5,62451952,F
70000708,Gail,Lee,Johnson,1994-9-27,14389531,M
70000709,Eulalia,Wilson,Thomas,1976-1-22,47571545,M
70000710,Jacqueline,Lee,Brown,1970-6-5,25423165,M
70000711,Josefa,Miller,Taylor,1980-8-1,86111145,F
70000712,Patti,Rodriguez,Williams,1986-9-17,35867141,F
70000713,Lucious,Garcia,White,1983-5-23,57145228,M
70000714,Kahlil,Lee,Taylor,1973-7-19,79653334,F
70000715,Alston,Garcia,Johnson,1993-9-1,88282694,F
70000716,Rowena,Thompson,Williams,1995-1-22,93765768,F
70000717,Sebastian,White,Moore,1993-9-26,94989857,M
70000718,Patrica,Rodriguez,Brown,1991-5-5,97361527,F
70000719,Debi,Brown,Garcia,1974-2-6,62331985,F
70000720,Tressie,Martin,Davis,1976-6-13,18613764,M
70000721,Jamila,Jones,Thomas,1998-2-0,12914711,M
70000722,Ina,Thompson,Rodriguez,1997-2-5,69439473,F
70000723,Kian,Taylor,Taylor,1979-7-26,69639797,M
70000724,Clemens,Taylor,Jones,1977-12-8,33163797,F
70000725,Thomas,Garcia,Johnson,1981-6-22,46498467,F
70000726,Arta,Thomas,Brown,1984-3-12,74477435,M
70000727,Thos,White,White,1976-3-18,49968572,F
70000728,Damion,Smith,Smith,1972-6-3,46274814,F
70000729,Amya,Rodriguez,White,1983-9-12,84257914,F
70000730,Neta,Anderson,Davis,1997-6-19,53649717,F
70000731,Selena,Brown,Johnson,1972-7-14,26632399,F
70000732,Delbert,Johnson,Taylor,1975-3-0,79513281,M
70000733,Elby,Thompson,Anderson,1995-2-28,28258186,F
70000734,Marisa,Smith,Wilson,1989-4-26,85235243,M
70000735,Letta,Taylor,Johnson,1986-6-27,14597285,F
70000736,Tina,White,Johnson,1988-12-16,61171564,M
70000737,Elle,Garcia,Taylor,1997-11-22,53479187,M
70000738,Francisca,Moore,Martin,1998-4-26,49744779,F
70000739,Bettina,Williams,Moore,1973-4-9,33141856,F
70000740,Arlene,Smith,Rodriguez,1987-5-16,99571625,M
70000741,Jabez,Williams,Jackson,1976-2-25,35139882,F
70000742,Evette,Davis,Lee,1988-12-19,16131892,F
70000743,Ossie,Thomas,Lee,1990-1-25,46426195,M
70000744,Evalena,Anderson,Martinez,1994-4-24,15588575,M
70000745,Jessika,Thompson,Miller,1993-8-23,73195594,F
70000746,Gianna,Martinez,Davis,1987-1-22,28177694,F
70000747,Brittni,Thompson,Williams,1975-7-10,13492848,F
70000748,Pearlene,Martinez,Wilson,1989-9-14,19986423,M
70000749,Amparo,Miller,Miller,1972-1-13,81119961,M
70000750,Elias,Johnson,Thompson,1991-1-24,53221551,F
70000751,Lou,Taylor,Jackson,1990-10-21,23123727,M
70000752,Berlin,Brown,Martinez,1984-7-16,93684417,F
70000753,Alver,Miller,Davis,1986-7-27,58839978,M
70000754,Karissa,Rodriguez,Martinez,1993-12-5,42471511,M
70000755,Marceline,Wilson,Martin,1991-12-4,74854541,M
70000756,Mathews,Moore,White,1976-5-1,55182119,F
70000757,Dellie,Johnson,Williams,1999-3-11,69545666,M
70000758,Carly,Thompson,Thompson,1978-2-10,29125995,M
70000759,Arabella,Davis,Thompson,1997-4-26,26167322,F
70000760,Ramsey,White,Williams,1982-7-2,46235625,M
70000761,Edson,Thompson,Thompson,1977-1-20,32835366,F
70000762,Yancy,Johnson,Jackson,1997-12-5,11923554,F
70000763,Liliana,Martin,Garcia,1990-8-22,14884317,M
70000764,Maceo,Jackson,Martinez,1982-2-7,35814858,F
70000765,Darlyne,Taylor,Lee,1973-5-17,55431652,F
70000766,Keon,Taylor,Smith,1989-11-21,98658733,F
70000767,Jamie,Wilson,Brown,1986-8-17,56166121,M
70000768,Ricardo,Johnson,Wilson,1989-8-26,85721591,M
70000769,Tobias,White,Davis,1990-12-16,75371961,F
70000770,Lilly,Taylor,Jones,1972-2-15,24686623,F
70000771,Izaiah,Jackson,Moore,1988-3-1,39265351,F
70000772,Dwain,Martin,Thompson,1983-3-21,68236565,F
70000773,Major,Williams,Lee,1987-12-7,38552954,M
70000774,Donell,Williams,Garcia,1974-10-1,17997331,F
70000775,Adin,Wilson,Thomas,1985-8-1,55997162,M
70000776,Armani,Martinez,White,1977-12-6,96386786,F
70000777,Sigrid,Rodriguez,Lee,1975-10-20,86453267,F
70000778,Edgar,Garcia,Miller,1978-4-24,27533892,M
70000779,Orley,Moore,Davis,1996-7-20,87612627,F
70000780,Kurtis,Thompson,White,1976-2-6,38251437,M
70000781,Chynna,Johnson,Jackson,1992-10-13,76714975,F
70000782,Kimball,Taylor,Moore,1997-6-12,56141873,M
70000783,Mafalda,Brown,Moore,1981-2-5,34684771,M
70000784,Makenzie,Wilson,Lee,1990-4-13,68342337,M
70000785,Paulette,Jackson,Anderson,1984-4-22,97545719,F
70000786,Loma,Davis,Anderson,1992-7-6,84188181,F
70000787,Levie,Garcia,Martinez,1974-11-17,14347816,F
70000788,Abb,Brown,Brown,1979-4-8,63341128,M
70000789,Kiel,Thomas,Davis,1977-8-16,85128576,M
70000790,Sadie,Davis,Brown,1988-12-19,96327317,M
70000791,Omari,Williams,Thomas,1972-1-7,82283747,F
70000792,Audriana,Jones,Brown,1986-10-14,86825325,F
70000793,Finn,Thomas,Martin,1992-6-12,82578649,F
70000794,Elenor,Thompson,Davis,1995-12-22,75734345,M
70000795,Sade,Moore,Martinez,1997-7-11,43479911,M
70000796,Clemon,Martin,Jones,1980-2-5,94754857,F
70000797,Romona,Thompson,Lee,1971-11-28,93317997,F
70000798,Hampton,White,Thomas,1988-7-1,68113487,F
70000799,Yesenia,Rodriguez,Garcia,1973-8-5,49549237,M
70000800,Gregoria,Miller,Thompson,1989-6-19,78758796,M
70000801,Rosaline,Jackson,Anderson,1999-8-24,51614695,F
70000802,Kylie,Moore,Smith,1981-7-16,26171727,M
70000803,Camron,Martin,Taylor,1989-12-6,88956183,F
70000804,Booker,Martin,Garcia,1974-2-18,78263914,F
70000805,Sharen,Martinez,Johnson,1971-9-28,15497973,F
70000806,Garett,Rodriguez,Jackson,1997-9-19,11994294,F
70000807,Deonta,Martin,Davis,1982-12-9,63999467,M
70000808,Arden,White,Williams,1974-8-0,33412598,F
70000809,Plummer,Jones,Garcia,1986-1-18,86456382,M
70000810,Mikeal,Moore,Taylor,1974-12-13,89619538,F
70000811,Lelah,Williams,Williams,1989-1-15,26751188,M
70000812,Kordell,Brown,Williams,1979-2-23,87925648,F
70000813,Carlota,Williams,Thompson,1995-8-24,69535531,M
70000814,Wilford,Garcia,Thompson,1997-10-10,95376631,M
70000815,Georgina,Thompson,Taylor,1979-1-3,37777991,M
70000816,Porsche,Jones,Brown,1970-7-9,94111662,F
70000817,Vidal,Thompson,Brown,1999-8-18,58994793,F
70000818,Seldon,Johnson,Martin,1996-2-22,49349275,F
70000819,Shirlee,Jackson,Jackson,1999-8-28,13112258,M
70000820,Dick,Williams,Thompson,1996-1-10,82883791,M
70000821,Dionicio,White,Garcia,1978-12-6,51858763,M
70000822,Nathalia,Smith,White,1979-11-3,64843119,F
70000823,Dossie,Martinez,Johnson,1994-12-28,37883666,M
70000824,Kylan,Taylor,Taylor,1977-9-26,13487475,M
70000825,Monica,Lee,Thompson,1994-4-11,78936999,M
70000826,Amalie,White,Rodriguez,1978-4-27,92547974,F
70000827,Markell,Rodriguez,Williams,1986-7-3,12785172,F
70000828,Cleda,Jones,Moore,1991-4-15,34477842,M
70000829,Kiarra,Jones,Williams,1981-2-18,69537922,M
70000830,Gail,White,Miller,1996-4-5,36162533,F
70000831,Lesa,Martinez,White,1980-12-25,52295894,M
70000832,Hortencia,Martin,Taylor,1970-3-0,76579422,F
70000833,Margarito,Lee,Moore,1983-8-2,49959236,M
70000834,Zain,White,Williams,1985-1-25,55472111,M
70000835,Josie,Taylor,Miller,1976-2-2,58823543,M
70000836,Nikko,Brown,Anderson,1985-9-20,99336235,F
70000837,Denzell,Martin,Miller,1985-7-21,66627658,M
70000838,Nash,Brown,Johnson,1984-9-5,75675287,F
70000839,Lidia,Jackson,Moore,1974-2-26,91952584,M
70000840,Raul,Williams,Brown,1985-1-15,61325712,F
70000841,Brielle,Thompson,Jones,1997-5-28,21384212,F
70000842,Chasity,Jackson,Brown,1978-4-19,54553733,F
70000843,Zion,Jackson,Martinez,1984-3-8,72579681,F
70000844,Carlene,Lee,Jones,1979-2-27,87113355,M
70000845,Winona,Jackson,Miller,1987-3-6,44461118,F
70000846,Michelina,Brown,Smith,1970-11-6,79757753,F
70000847,Bonita,Jones,Anderson,1983-3-3,54467475,F
70000848,Leila,Davis,Garcia,1982-11-18,13775457,F
70000849,Gabriela,Jones,Martin,1971-11-14,81136641,F
70000850,Sydney,Anderson,Wilson,1997-4-23,74848351,M
70000851,Glennis,Garcia,Jones,1990-8-26,44546998,F
70000852,Maximo,Johnson,White,1973-8-16,42393937,F
70000853,Sharron,Anderson,Johnson,1997-7-20,52983353,F
70000854,Madyson,Johnson,Miller,1985-5-11,26256228,F
70000855,Sheridan,White,Jones,1971-8-12,33298433,M
70000856,Eino,Jackson,Thomas,1995-6-28,84176687,F
70000857,Linnie,Jackson,Thompson,1989-2-10,52542454,F
70000858,Lesia,Thompson,Lee,1990-10-2,16314842,F
70000859,Jenni,Jones,Miller,1982-1-25,83914847,F
70000860,Rogelio,Martin,Anderson,1984-7-15,57575838,F
70000861,Marcos,Jackson,Jackson,1985-7-18,69541722,F
70000862,Karl,Garcia,Lee,1991-10-15,98943213,F
70000863,Robyn,Thomas,Moore,1974-1-5,22275224,M
70000864,Onie,Smith,Garcia,1987-10-5,19972999,F
70000865,Trace,Lee,Jackson,1974-12-9,78593714,F
70000866,Lucindy,Thomas,Johnson,1978-5-12,43221187,M
70000867,Leonor,Wilson,Thomas,1988-3-28,94643691,F
70000868,Bernetta,Moore,Martin,1982-4-15,62963769,M
70000869,Virgie,Moore,Smith,1976-5-9,54185144,F
70000870,Braden,Thomas,Williams,1996-3-13,72155122,M
70000871,Auguste,Williams,White,1981-3-11,33531933,M
70000872,Dalton,Johnson,Miller,1978-11-4,68163543,M
70000873,Dakotah,Lee,White,1998-3-23,73425486,F
70000874,Lacey,Taylor,Johnson,1994-1-7,59453515,F
70000875,Beckham,Rodriguez,Jackson,1989-11-15,98737165,F
70000876,Wheeler,Wilson,Moore,1990-3-11,84999927,M
70000877,Daryl,Taylor,Taylor,1972-4-28,53425199,F
